time,gFx,gFy,gFz,TgF
10.752603,0.6560,0.1038,0.7665,1.014
10.754312,0.6592,0.1043,0.7662,1.016
10.757353,0.6599,0.1024,0.7665,1.017
10.758987,0.6592,0.1024,0.7660,1.016
10.761850,0.6592,0.1031,0.7640,1.014
10.764351,0.6577,0.1050,0.7647,1.014
10.766596,0.6577,0.1026,0.7652,1.014
10.777667,0.6572,0.1031,0.7665,1.015
10.779079,0.6572,0.1028,0.7669,1.015
10.779606,0.6557,0.1016,0.7672,1.014
10.780382,0.6575,0.1031,0.7657,1.014
10.781024,0.6553,0.1006,0.7635,1.011
10.781538,0.6560,0.1011,0.7643,1.012
10.794035,0.6562,0.1028,0.7647,1.013
10.794894,0.6555,0.1041,0.7640,1.012
10.795173,0.6567,0.1031,0.7643,1.013
10.795427,0.6565,0.1038,0.7655,1.014
10.795696,0.6567,0.1038,0.7645,1.013
10.795948,0.6560,0.1024,0.7650,1.013
10.798486,0.6572,0.1048,0.7621,1.012
10.802082,0.6579,0.1031,0.7643,1.014
10.806002,0.6575,0.1038,0.7647,1.014
10.807226,0.6560,0.1031,0.7652,1.013
10.808308,0.6570,0.1021,0.7655,1.014
10.811149,0.6575,0.1038,0.7667,1.015
10.813185,0.6582,0.1024,0.7662,1.015
10.815424,0.6579,0.1028,0.7660,1.015
10.819379,0.6579,0.1043,0.7655,1.015
10.820912,0.6575,0.1021,0.7647,1.014
10.823320,0.6557,0.1036,0.7647,1.013
10.825982,0.6572,0.1028,0.7647,1.014
10.828258,0.6582,0.1038,0.7650,1.014
10.830727,0.6589,0.1036,0.7638,1.014
10.832940,0.6565,0.1038,0.7645,1.013
10.836067,0.6562,0.1031,0.7647,1.013
10.837945,0.6570,0.1026,0.7650,1.014
10.840671,0.6562,0.1031,0.7625,1.011
10.843389,0.6572,0.1033,0.7638,1.013
10.845608,0.6565,0.1021,0.7633,1.012
10.849343,0.6570,0.1028,0.7645,1.013
10.851041,0.6545,0.1031,0.7660,1.013
10.854012,0.6557,0.1028,0.7674,1.015
10.855450,0.6548,0.1046,0.7652,1.013
10.858453,0.6562,0.1050,0.7662,1.014
10.861675,0.6538,0.1046,0.7665,1.013
10.862712,0.6553,0.1065,0.7647,1.013
10.865552,0.6543,0.1048,0.7665,1.013
10.877321,0.6557,0.1075,0.7655,1.014
10.878502,0.6572,0.1041,0.7660,1.015
10.879036,0.6582,0.1043,0.7672,1.016
10.880244,0.6572,0.1043,0.7657,1.014
10.880572,0.6577,0.1060,0.7667,1.016
10.880959,0.6570,0.1053,0.7638,1.013
10.883208,0.6599,0.1031,0.7645,1.015
10.889148,0.6582,0.1053,0.7662,1.016
10.889840,0.6584,0.1060,0.7655,1.015
10.891543,0.6582,0.1046,0.7645,1.014
10.892192,0.6577,0.1048,0.7665,1.015
10.894905,0.6579,0.1038,0.7621,1.012
10.897305,0.6579,0.1036,0.7652,1.014
10.899297,0.6587,0.1031,0.7667,1.016
10.903718,0.6575,0.1036,0.7660,1.015
10.904699,0.6596,0.1065,0.7647,1.016
10.906845,0.6592,0.1050,0.7640,1.015
10.910196,0.6579,0.1041,0.7652,1.015
10.911532,0.6572,0.1026,0.7652,1.014
10.914045,0.6584,0.1031,0.7662,1.015
10.916429,0.6577,0.1028,0.7645,1.014
10.918911,0.6577,0.1028,0.7674,1.016
10.921600,0.6567,0.1016,0.7640,1.013
10.924280,0.6592,0.1036,0.7645,1.015
10.926655,0.6570,0.1043,0.7645,1.013
10.928845,0.6572,0.1038,0.7623,1.012
10.931830,0.6589,0.1031,0.7657,1.015
10.933948,0.6562,0.1033,0.7635,1.012
10.936837,0.6577,0.1048,0.7647,1.014
10.938841,0.6575,0.1041,0.7630,1.013
10.941444,0.6584,0.1036,0.7640,1.014
10.944194,0.6567,0.1026,0.7630,1.012
10.946571,0.6575,0.1021,0.7645,1.013
10.948824,0.6567,0.1024,0.7652,1.014
10.960044,0.6577,0.1019,0.7652,1.014
10.961033,0.6579,0.1031,0.7655,1.015
10.961445,0.6579,0.1014,0.7652,1.014
10.961834,0.6565,0.1031,0.7655,1.014
10.962212,0.6567,0.1033,0.7647,1.013
10.963556,0.6579,0.1014,0.7652,1.014
10.966465,0.6565,0.1026,0.7657,1.014
10.973545,0.6557,0.1031,0.7660,1.014
10.974400,0.6562,0.1024,0.7647,1.013
10.974790,0.6577,0.1019,0.7640,1.013
10.976002,0.6557,0.1024,0.7638,1.012
10.978656,0.6560,0.1014,0.7647,1.013
10.981213,0.6579,0.1006,0.7655,1.014
10.983197,0.6584,0.1011,0.7652,1.015
10.985529,0.6584,0.1021,0.7652,1.015
10.988568,0.6589,0.1031,0.7633,1.014
10.990900,0.6565,0.1002,0.7652,1.013
10.993313,0.6562,0.1033,0.7645,1.013
10.995376,0.6555,0.1033,0.7638,1.012
10.998000,0.6538,0.1046,0.7662,1.013
11.003430,0.6550,0.1024,0.7650,1.012
11.004052,0.6560,0.1026,0.7652,1.013
11.006726,0.6567,0.1038,0.7662,1.014
11.008130,0.6570,0.1043,0.7655,1.014
11.010969,0.6565,0.1038,0.7662,1.014
11.012702,0.6575,0.1041,0.7630,1.013
11.015274,0.6557,0.1048,0.7650,1.013
11.019131,0.6575,0.1063,0.7655,1.015
11.021470,0.6562,0.1043,0.7655,1.014
11.022649,0.6560,0.1028,0.7660,1.014
11.025489,0.6565,0.1038,0.7655,1.014
11.027803,0.6577,0.1048,0.7672,1.016
11.030714,0.6557,0.1041,0.7657,1.013
11.033144,0.6555,0.1038,0.7655,1.013
11.036943,0.6570,0.1038,0.7655,1.014
11.037741,0.6560,0.1046,0.7655,1.014
11.040908,0.6560,0.1031,0.7655,1.013
11.042363,0.6557,0.1041,0.7655,1.013
11.045407,0.6570,0.1053,0.7669,1.015
11.047431,0.6587,0.1063,0.7662,1.016
11.049786,0.6545,0.1019,0.7650,1.012
11.052973,0.6570,0.1026,0.7638,1.013
11.055307,0.6579,0.1021,0.7647,1.014
11.057348,0.6577,0.1043,0.7650,1.014
11.060113,0.6572,0.1024,0.7652,1.014
11.062506,0.6570,0.1033,0.7638,1.013
11.064913,0.6587,0.1024,0.7638,1.014
11.067411,0.6575,0.1038,0.7655,1.014
11.071056,0.6582,0.1046,0.7650,1.015
11.072500,0.6579,0.1024,0.7652,1.014
11.074500,0.6562,0.1031,0.7657,1.014
11.077489,0.6562,0.1043,0.7643,1.013
11.079283,0.6570,0.1028,0.7647,1.013
11.082110,0.6557,0.1028,0.7645,1.012
11.087379,0.6565,0.1031,0.7662,1.014
11.087982,0.6575,0.1028,0.7633,1.013
11.089404,0.6570,0.1048,0.7657,1.014
11.091927,0.6560,0.1033,0.7652,1.013
11.094677,0.6565,0.1038,0.7672,1.015
11.096776,0.6579,0.1048,0.7652,1.015
11.099215,0.6572,0.1026,0.7662,1.015
11.112548,0.6589,0.1028,0.7630,1.013
11.114131,0.6584,0.1028,0.7657,1.015
11.114665,0.6579,0.1043,0.7633,1.013
11.115123,0.6577,0.1033,0.7640,1.013
11.115533,0.6572,0.1016,0.7643,1.013
11.116143,0.6565,0.1019,0.7645,1.013
11.116535,0.6575,0.1024,0.7633,1.013
11.126260,0.6567,0.1024,0.7635,1.012
11.127342,0.6570,0.1048,0.7645,1.013
11.127592,0.6575,0.1038,0.7625,1.012
11.127799,0.6553,0.1036,0.7640,1.012
11.128633,0.6575,0.1038,0.7643,1.013
11.130807,0.6560,0.1038,0.7643,1.013
11.133122,0.6550,0.1060,0.7647,1.012
11.135649,0.6587,0.1036,0.7647,1.015
11.138051,0.6582,0.1024,0.7633,1.013
11.140532,0.6579,0.1050,0.7638,1.014
11.143501,0.6584,0.1028,0.7633,1.013
11.145547,0.6575,0.1050,0.7623,1.012
11.147877,0.6587,0.1019,0.7616,1.012
11.151663,0.6584,0.1041,0.7643,1.014
11.154486,0.6577,0.1048,0.7635,1.013
11.155668,0.6579,0.1036,0.7635,1.013
11.159232,0.6582,0.1019,0.7657,1.015
11.161924,0.6594,0.1009,0.7633,1.014
11.163994,0.6570,0.1048,0.7643,1.013
11.166621,0.6582,0.1041,0.7638,1.014
11.170299,0.6572,0.1043,0.7652,1.014
11.171064,0.6589,0.1043,0.7625,1.013
11.173024,0.6584,0.1016,0.7655,1.015
11.177138,0.6589,0.1043,0.7635,1.014
11.179566,0.6594,0.1053,0.7643,1.015
11.182359,0.6589,0.1041,0.7652,1.015
11.184109,0.6584,0.1050,0.7638,1.014
11.186264,0.6575,0.1072,0.7630,1.013
11.188967,0.6575,0.1046,0.7650,1.014
11.191413,0.6570,0.1050,0.7643,1.013
11.193948,0.6579,0.1033,0.7640,1.014
11.196183,0.6570,0.1048,0.7647,1.014
11.199028,0.6606,0.1055,0.7643,1.016
11.201086,0.6582,0.1041,0.7633,1.013
11.208678,0.6577,0.1046,0.7633,1.013
11.213112,0.6579,0.1038,0.7621,1.012
11.213424,0.6582,0.1031,0.7638,1.013
11.213620,0.6570,0.1026,0.7669,1.015
11.213798,0.6575,0.1041,0.7633,1.013
11.215264,0.6570,0.1038,0.7643,1.013
11.217758,0.6577,0.1026,0.7638,1.013
11.220355,0.6584,0.1033,0.7621,1.012
11.222603,0.6577,0.1048,0.7657,1.015
11.226220,0.6577,0.1050,0.7645,1.014
11.227856,0.6582,0.1026,0.7640,1.014
11.230593,0.6587,0.1033,0.7630,1.013
11.233583,0.6575,0.1043,0.7638,1.013
11.240639,0.6550,0.1046,0.7665,1.014
11.241900,0.6572,0.1038,0.7655,1.014
11.242226,0.6567,0.1024,0.7647,1.013
11.244258,0.6567,0.1024,0.7657,1.014
11.245196,0.6582,0.1038,0.7657,1.015
11.247993,0.6562,0.1036,0.7650,1.013
11.249119,0.6553,0.1033,0.7650,1.013
11.252945,0.6562,0.1036,0.7674,1.015
11.255038,0.6538,0.1050,0.7669,1.013
11.256418,0.6553,0.1038,0.7655,1.013
11.259095,0.6565,0.1036,0.7643,1.013
11.261715,0.6567,0.1038,0.7638,1.013
11.266044,0.6557,0.1011,0.7652,1.013
11.267421,0.6548,0.1028,0.7657,1.013
11.270988,0.6570,0.1033,0.7655,1.014
11.271672,0.6560,0.1048,0.7655,1.014
11.274176,0.6582,0.1016,0.7640,1.014
11.276373,0.6570,0.1033,0.7645,1.013
11.281013,0.6565,0.1026,0.7643,1.013
11.282639,0.6560,0.1036,0.7662,1.014
11.283640,0.6587,0.1024,0.7638,1.014
11.286720,0.6575,0.1046,0.7647,1.014
11.288813,0.6565,0.1036,0.7645,1.013
11.291307,0.6560,0.1028,0.7647,1.013
11.293582,0.6557,0.1043,0.7655,1.013
11.296002,0.6577,0.1024,0.7652,1.014
11.298242,0.6570,0.1038,0.7647,1.014
11.303310,0.6553,0.1033,0.7677,1.015
11.304074,0.6557,0.1038,0.7660,1.014
11.306235,0.6572,0.1024,0.7674,1.016
11.308533,0.6548,0.1028,0.7643,1.012
11.310903,0.6557,0.1038,0.7669,1.014
11.313446,0.6553,0.1043,0.7647,1.012
11.315792,0.6577,0.1033,0.7643,1.014
11.320236,0.6577,0.1026,0.7645,1.014
11.321196,0.6548,0.1033,0.7665,1.013
11.323221,0.6570,0.1036,0.7679,1.016
11.326231,0.6557,0.1028,0.7662,1.014
11.328154,0.6570,0.1033,0.7662,1.015
11.331265,0.6567,0.1031,0.7645,1.013
11.333175,0.6587,0.1036,0.7647,1.015
11.336883,0.6579,0.1050,0.7647,1.014
11.338389,0.6575,0.1031,0.7672,1.016
11.341726,0.6562,0.1043,0.7679,1.015
11.343021,0.6553,0.1050,0.7669,1.014
11.345714,0.6555,0.1041,0.7669,1.014
11.348302,0.6567,0.1046,0.7665,1.015
11.361791,0.6577,0.1036,0.7655,1.015
11.362860,0.6570,0.1024,0.7650,1.014
11.363364,0.6570,0.1028,0.7640,1.013
11.363857,0.6579,0.1021,0.7652,1.014
11.364342,0.6575,0.1016,0.7669,1.015
11.364825,0.6572,0.1033,0.7655,1.014
11.365307,0.6582,0.1026,0.7645,1.014
11.374495,0.6557,0.1036,0.7650,1.013
11.375637,0.6553,0.1024,0.7638,1.012
11.376137,0.6562,0.1053,0.7647,1.013
11.376612,0.6550,0.1050,0.7660,1.013
11.377622,0.6575,0.1058,0.7647,1.014
11.380028,0.6575,0.1041,0.7669,1.016
11.382436,0.6562,0.1050,0.7650,1.013
11.388510,0.6584,0.1036,0.7655,1.015
11.389344,0.6557,0.1026,0.7660,1.014
11.390225,0.6570,0.1026,0.7645,1.013
11.392601,0.6557,0.1028,0.7652,1.013
11.395289,0.6557,0.1043,0.7662,1.014
11.397695,0.6584,0.1050,0.7635,1.014
11.399771,0.6567,0.1021,0.7655,1.014
11.403604,0.6587,0.1048,0.7652,1.015
11.404847,0.6567,0.1024,0.7650,1.013
11.407275,0.6557,0.1033,0.7662,1.014
11.410088,0.6579,0.1011,0.7650,1.014
11.412196,0.6579,0.1043,0.7652,1.015
11.414919,0.6570,0.1043,0.7655,1.014
11.417054,0.6572,0.1038,0.7647,1.014
11.420918,0.6567,0.1031,0.7650,1.013
11.422204,0.6577,0.1026,0.7652,1.014
11.424691,0.6582,0.1031,0.7650,1.014
11.427178,0.6579,0.1033,0.7655,1.015
11.430474,0.6582,0.1024,0.7652,1.015
11.431867,0.6579,0.1036,0.7647,1.014
11.434186,0.6572,0.1038,0.7660,1.015
11.438078,0.6565,0.1031,0.7652,1.013
11.439746,0.6557,0.1043,0.7650,1.013
11.441576,0.6557,0.1036,0.7657,1.013
11.444239,0.6579,0.1055,0.7652,1.015
11.446266,0.6572,0.1038,0.7650,1.014
11.448975,0.6553,0.1024,0.7643,1.012
11.454152,0.6555,0.1028,0.7638,1.012
11.454968,0.6557,0.1033,0.7647,1.013
11.456114,0.6562,0.1024,0.7647,1.013
11.458780,0.6565,0.1016,0.7662,1.014
11.461530,0.6560,0.1058,0.7667,1.015
11.464140,0.6572,0.1036,0.7667,1.015
11.466704,0.6567,0.1053,0.7647,1.014
11.470812,0.6562,0.1036,0.7669,1.015
11.471892,0.6572,0.1048,0.7650,1.014
11.473582,0.6575,0.1036,0.7640,1.013
11.476606,0.6575,0.1031,0.7650,1.014
11.478580,0.6562,0.1036,0.7638,1.012
11.482220,0.6579,0.1048,0.7650,1.014
11.483484,0.6577,0.1036,0.7625,1.012
11.496237,0.6560,0.1026,0.7635,1.012
11.497285,0.6570,0.1041,0.7640,1.013
11.497796,0.6567,0.1043,0.7657,1.014
11.498295,0.6579,0.1028,0.7652,1.014
11.498790,0.6592,0.1031,0.7657,1.016
11.499275,0.6594,0.1031,0.7660,1.016
11.500933,0.6567,0.1036,0.7667,1.015
11.507490,0.6599,0.1043,0.7652,1.016
11.508213,0.6584,0.1026,0.7633,1.013
11.508500,0.6592,0.1028,0.7647,1.015
11.510540,0.6572,0.1014,0.7645,1.013
11.513155,0.6592,0.1028,0.7650,1.015
11.515442,0.6579,0.1026,0.7652,1.014
11.519992,0.6572,0.1024,0.7660,1.014
11.520776,0.6584,0.1021,0.7645,1.014
11.522929,0.6589,0.1028,0.7652,1.015
11.525349,0.6575,0.1009,0.7650,1.014
11.527924,0.6589,0.1026,0.7638,1.014
11.530117,0.6584,0.1026,0.7652,1.015
11.532538,0.6594,0.1038,0.7645,1.015
11.536856,0.6577,0.1024,0.7660,1.015
11.539062,0.6596,0.1031,0.7660,1.016
11.540699,0.6577,0.1041,0.7647,1.014
11.542493,0.6592,0.1026,0.7643,1.014
11.545529,0.6577,0.1028,0.7647,1.014
11.547316,0.6570,0.1033,0.7647,1.013
11.550521,0.6575,0.1019,0.7645,1.013
11.554768,0.6557,0.1021,0.7625,1.011
11.555876,0.6560,0.1011,0.7652,1.013
11.557418,0.6582,0.1043,0.7655,1.015
11.560555,0.6572,0.1038,0.7647,1.014
11.562278,0.6577,0.1028,0.7650,1.014
11.565347,0.6575,0.1033,0.7643,1.013
11.567694,0.6565,0.1033,0.7647,1.013
11.570957,0.6567,0.1038,0.7655,1.014
11.572275,0.6584,0.1028,0.7660,1.015
11.574922,0.6560,0.1053,0.7645,1.013
11.577685,0.6565,0.1028,0.7662,1.014
11.579431,0.6565,0.1033,0.7647,1.013
11.582146,0.6575,0.1004,0.7655,1.014
11.595777,0.6572,0.1028,0.7660,1.014
11.596832,0.6579,0.1016,0.7657,1.015
11.597347,0.6570,0.1009,0.7647,1.013
11.597843,0.6575,0.1019,0.7635,1.013
11.598327,0.6587,0.1026,0.7662,1.016
11.598809,0.6579,0.1011,0.7647,1.014
11.599686,0.6604,0.1026,0.7638,1.015
11.608639,0.6604,0.1021,0.7672,1.017
11.609432,0.6592,0.1016,0.7650,1.015
11.609740,0.6589,0.1046,0.7652,1.015
11.610316,0.6570,0.1021,0.7645,1.013
11.611570,0.6577,0.1004,0.7650,1.014
11.614416,0.6584,0.1036,0.7662,1.016
11.616261,0.6565,0.1031,0.7662,1.014
11.620856,0.6589,0.1021,0.7647,1.015
11.621886,0.6575,0.1046,0.7650,1.014
11.623784,0.6587,0.1043,0.7650,1.015
11.626639,0.6577,0.1028,0.7660,1.015
11.628526,0.6562,0.1021,0.7638,1.012
11.632682,0.6570,0.0994,0.7665,1.014
11.633763,0.6575,0.1004,0.7660,1.014
11.638173,0.6572,0.1014,0.7657,1.014
11.639770,0.6565,0.1038,0.7657,1.014
11.642171,0.6565,0.1006,0.7662,1.014
11.643545,0.6550,0.1014,0.7662,1.013
11.646207,0.6550,0.1046,0.7652,1.013
11.648934,0.6567,0.1028,0.7650,1.013
11.654366,0.6567,0.1016,0.7655,1.014
11.655540,0.6570,0.1028,0.7650,1.014
11.655880,0.6567,0.1038,0.7660,1.014
11.658681,0.6560,0.1048,0.7652,1.013
11.661410,0.6582,0.1038,0.7669,1.016
11.663324,0.6572,0.1028,0.7662,1.015
11.665628,0.6572,0.1038,0.7650,1.014
11.669263,0.6570,0.1026,0.7650,1.014
11.671202,0.6562,0.1014,0.7672,1.015
11.673589,0.6584,0.1019,0.7660,1.015
11.675592,0.6594,0.1041,0.7652,1.015
11.677941,0.6594,0.1026,0.7657,1.016
11.681382,0.6567,0.1043,0.7662,1.015
11.682998,0.6577,0.1050,0.7643,1.014
11.688320,0.6577,0.1053,0.7660,1.015
11.689244,0.6577,0.1036,0.7628,1.012
11.690828,0.6577,0.1038,0.7645,1.014
11.692750,0.6582,0.1048,0.7650,1.015
11.695517,0.6572,0.1050,0.7652,1.014
11.698126,0.6582,0.1060,0.7630,1.013
11.700457,0.6567,0.1058,0.7633,1.012
11.704222,0.6562,0.1068,0.7635,1.012
11.705193,0.6560,0.1063,0.7616,1.011
11.707612,0.6557,0.1063,0.7608,1.010
11.710130,0.6560,0.1072,0.7616,1.011
11.712972,0.6560,0.1053,0.7613,1.010
11.716176,0.6550,0.1068,0.7630,1.011
11.717690,0.6567,0.1048,0.7630,1.012
11.728430,0.6553,0.1060,0.7625,1.011
11.729631,0.6555,0.1055,0.7633,1.012
11.730396,0.6562,0.1068,0.7625,1.012
11.731157,0.6553,0.1050,0.7643,1.012
11.731667,0.6553,0.1063,0.7630,1.011
11.732169,0.6567,0.1060,0.7630,1.012
11.742159,0.6577,0.1055,0.7630,1.013
11.743223,0.6565,0.1077,0.7623,1.012
11.743518,0.6565,0.1038,0.7613,1.011
11.743803,0.6570,0.1055,0.7640,1.013
11.744318,0.6575,0.1038,0.7623,1.012
11.747461,0.6575,0.1058,0.7640,1.013
11.749492,0.6575,0.1053,0.7657,1.015
11.753877,0.6589,0.1041,0.7645,1.015
11.755463,0.6567,0.1046,0.7638,1.013
11.756633,0.6579,0.1046,0.7665,1.016
11.759475,0.6565,0.1046,0.7669,1.015
11.762252,0.6557,0.1033,0.7665,1.014
11.764156,0.6572,0.1046,0.7669,1.015
11.766622,0.6582,0.1041,0.7672,1.016
11.770676,0.6567,0.1048,0.7665,1.015
11.772138,0.6575,0.1028,0.7662,1.015
11.774197,0.6577,0.1041,0.7684,1.017
11.776804,0.6584,0.1041,0.7665,1.016
11.779239,0.6572,0.1024,0.7645,1.013
11.782061,0.6572,0.1041,0.7667,1.015
11.783928,0.6579,0.1028,0.7647,1.014
11.787552,0.6587,0.1026,0.7647,1.014
11.788965,0.6584,0.1011,0.7665,1.015
11.791814,0.6565,0.1002,0.7640,1.012
11.794177,0.6553,0.1011,0.7655,1.013
11.796808,0.6557,0.1026,0.7640,1.012
11.798733,0.6557,0.1019,0.7657,1.013
11.804499,0.6550,0.1019,0.7665,1.013
11.805931,0.6540,0.1021,0.7647,1.011
11.806498,0.6557,0.1031,0.7650,1.013
11.808732,0.6548,0.1026,0.7647,1.012
11.811870,0.6548,0.1019,0.7657,1.013
11.813781,0.6543,0.1006,0.7674,1.013
11.815851,0.6555,0.1033,0.7638,1.012
11.820970,0.6555,0.1011,0.7684,1.015
11.821707,0.6555,0.1016,0.7667,1.014
11.823237,0.6555,0.0999,0.7655,1.013
11.825948,0.6545,0.1026,0.7640,1.011
11.828896,0.6567,0.1006,0.7647,1.013
11.830706,0.6570,0.1016,0.7630,1.012
11.833152,0.6572,0.1028,0.7655,1.014
11.837646,0.6587,0.1024,0.7660,1.015
11.839201,0.6584,0.1014,0.7625,1.013
11.840900,0.6582,0.1021,0.7647,1.014
11.844105,0.6599,0.1011,0.7643,1.015
11.845367,0.6592,0.1033,0.7650,1.015
11.848465,0.6570,0.1011,0.7652,1.014
11.850879,0.6577,0.1014,0.7660,1.015
11.862586,0.6592,0.1024,0.7645,1.015
11.863450,0.6592,0.1038,0.7665,1.016
11.863889,0.6582,0.1024,0.7633,1.013
11.864486,0.6589,0.1041,0.7640,1.014
11.864904,0.6596,0.1024,0.7635,1.014
11.865441,0.6589,0.1033,0.7625,1.013
11.867759,0.6584,0.1019,0.7657,1.015
11.874204,0.6599,0.1036,0.7645,1.015
11.875277,0.6592,0.1036,0.7643,1.015
11.875647,0.6599,0.1043,0.7618,1.013
11.877524,0.6587,0.1031,0.7662,1.016
11.879693,0.6596,0.1033,0.7635,1.014
11.882424,0.6587,0.1050,0.7606,1.012
11.886188,0.6567,0.1024,0.7630,1.012
11.887473,0.6577,0.1041,0.7638,1.013
11.890073,0.6594,0.1053,0.7643,1.015
11.892222,0.6589,0.1053,0.7647,1.015
11.895517,0.6589,0.1036,0.7635,1.014
11.897290,0.6572,0.1024,0.7623,1.012
11.899628,0.6575,0.1033,0.7638,1.013
11.906245,0.6592,0.1033,0.7628,1.013
11.907286,0.6584,0.1043,0.7655,1.015
11.907818,0.6587,0.1021,0.7645,1.014
11.909819,0.6582,0.1028,0.7645,1.014
11.912407,0.6596,0.1038,0.7640,1.015
11.914595,0.6601,0.1063,0.7655,1.016
11.917049,0.6584,0.1038,0.7633,1.013
11.920889,0.6587,0.1028,0.7640,1.014
11.922315,0.6596,0.1019,0.7630,1.014
11.924627,0.6589,0.1050,0.7647,1.015
11.927085,0.6577,0.1016,0.7630,1.012
11.929136,0.6587,0.1028,0.7643,1.014
11.931925,0.6589,0.1058,0.7643,1.015
11.934470,0.6594,0.1055,0.7665,1.017
11.939776,0.6587,0.1043,0.7647,1.015
11.941312,0.6592,0.1043,0.7623,1.013
11.941889,0.6575,0.1036,0.7638,1.013
11.944023,0.6584,0.1043,0.7640,1.014
11.946601,0.6589,0.1041,0.7635,1.014
11.949020,0.6594,0.1038,0.7625,1.013
11.951908,0.6604,0.1048,0.7633,1.015
11.963981,0.6584,0.1050,0.7633,1.013
11.964863,0.6555,0.1050,0.7655,1.013
11.965338,0.6584,0.1068,0.7643,1.014
11.965772,0.6584,0.1055,0.7655,1.015
11.966196,0.6587,0.1070,0.7643,1.015
11.966631,0.6587,0.1046,0.7643,1.014
11.976908,0.6572,0.1026,0.7640,1.013
11.977943,0.6582,0.1050,0.7655,1.015
11.978415,0.6575,0.1041,0.7660,1.015
11.978863,0.6599,0.1048,0.7647,1.016
11.979304,0.6594,0.1036,0.7674,1.017
11.981909,0.6584,0.1046,0.7638,1.014
11.983605,0.6601,0.1048,0.7635,1.015
11.988933,0.6592,0.1053,0.7635,1.014
11.989740,0.6596,0.1055,0.7643,1.015
11.991034,0.6606,0.1024,0.7625,1.014
11.994444,0.6599,0.1060,0.7633,1.015
11.995773,0.6604,0.1053,0.7613,1.013
11.998060,0.6579,0.1038,0.7643,1.014
12.000534,0.6579,0.1041,0.7611,1.011
12.004989,0.6572,0.1041,0.7647,1.014
12.006427,0.6555,0.1041,0.7623,1.011
12.007993,0.6579,0.1036,0.7635,1.013
12.011501,0.6572,0.1021,0.7618,1.011
12.013634,0.6594,0.1026,0.7628,1.014
12.016255,0.6582,0.1028,0.7623,1.012
12.018711,0.6579,0.1046,0.7628,1.013
12.023286,0.6592,0.1041,0.7628,1.013
12.023889,0.6575,0.1028,0.7633,1.013
12.025729,0.6589,0.1028,0.7638,1.014
12.028091,0.6592,0.1041,0.7638,1.014
12.030276,0.6572,0.1053,0.7621,1.012
12.033063,0.6587,0.1024,0.7657,1.015
12.036307,0.6584,0.1036,0.7623,1.013
12.037927,0.6599,0.1053,0.7628,1.014
12.040784,0.6592,0.1028,0.7635,1.014
12.042464,0.6572,0.1031,0.7640,1.013
12.046175,0.6577,0.1036,0.7628,1.012
12.047952,0.6575,0.1031,0.7633,1.013
12.050909,0.6589,0.1041,0.7655,1.015
12.053043,0.6589,0.1021,0.7640,1.014
12.056431,0.6572,0.1024,0.7640,1.013
12.058186,0.6575,0.1026,0.7638,1.013
12.060992,0.6560,0.1014,0.7660,1.014
12.063037,0.6572,0.1011,0.7645,1.013
12.065959,0.6570,0.1026,0.7643,1.013
12.068207,0.6550,0.1016,0.7652,1.012
12.070094,0.6557,0.1024,0.7647,1.013
12.072611,0.6575,0.1033,0.7655,1.014
12.076299,0.6570,0.1024,0.7657,1.014
12.078594,0.6570,0.1033,0.7679,1.016
12.080402,0.6553,0.0994,0.7660,1.013
12.083397,0.6570,0.1016,0.7672,1.015
12.085466,0.6567,0.1026,0.7674,1.015
12.091948,0.6567,0.1031,0.7677,1.015
12.092462,0.6538,0.1006,0.7687,1.014
12.092683,0.6555,0.0999,0.7682,1.015
12.095917,0.6535,0.1019,0.7665,1.012
12.096940,0.6555,0.1024,0.7687,1.015
12.100329,0.6540,0.1009,0.7682,1.014
12.103095,0.6555,0.1019,0.7662,1.013
12.104673,0.6555,0.1021,0.7660,1.013
12.107113,0.6555,0.1016,0.7682,1.015
12.109603,0.6560,0.1016,0.7672,1.015
12.112496,0.6567,0.1028,0.7667,1.015
12.115402,0.6582,0.1038,0.7669,1.016
12.117186,0.6560,0.1026,0.7674,1.015
12.118880,0.6555,0.1014,0.7669,1.014
12.121576,0.6548,0.1024,0.7674,1.014
12.124582,0.6540,0.1021,0.7669,1.013
12.127044,0.6548,0.1016,0.7665,1.013
12.130305,0.6545,0.1036,0.7665,1.013
12.132477,0.6548,0.1048,0.7674,1.014
12.134492,0.6540,0.1048,0.7674,1.014
12.137051,0.6523,0.1043,0.7682,1.013
12.139540,0.6555,0.1046,0.7662,1.014
12.141843,0.6557,0.1043,0.7672,1.015
12.144630,0.6535,0.1036,0.7665,1.013
12.147173,0.6550,0.1019,0.7647,1.012
12.149825,0.6545,0.1060,0.7660,1.013
12.150840,0.6557,0.1055,0.7672,1.015
12.153832,0.6557,0.1028,0.7655,1.013
12.156481,0.6548,0.1046,0.7625,1.011
12.158620,0.6562,0.1046,0.7647,1.013
12.160816,0.6560,0.1041,0.7662,1.014
12.163029,0.6557,0.1021,0.7647,1.013
12.165660,0.6560,0.1060,0.7660,1.014
12.169297,0.6565,0.1038,0.7635,1.012
12.171929,0.6560,0.1063,0.7638,1.012
12.172982,0.6550,0.1038,0.7665,1.014
12.175862,0.6577,0.1041,0.7672,1.016
12.178198,0.6555,0.1072,0.7652,1.013
12.180928,0.6548,0.1046,0.7635,1.011
12.183148,0.6553,0.1038,0.7643,1.012
