time,wx (rad/s),wy (rad/s),wz (rad/s)
17.514069,0.00,-0.00,0.00
17.514584,-0.00,-0.00,0.00
17.517581,-0.00,-0.00,0.00
17.519247,-0.00,-0.00,0.00
17.523160,-0.00,-0.00,0.00
17.524728,-0.00,-0.00,-0.00
17.527359,-0.00,-0.00,0.00
17.531124,-0.00,-0.00,0.00
17.532768,-0.00,-0.00,0.00
17.536050,-0.00,-0.00,-0.00
17.537470,0.00,-0.00,0.00
17.539216,-0.00,-0.00,0.00
17.541846,0.00,-0.00,0.00
17.552310,0.00,-0.00,0.00
17.553239,-0.00,-0.00,0.00
17.553670,0.00,-0.00,0.00
17.554074,0.00,-0.00,0.00
17.554460,0.00,-0.00,0.00
17.558303,0.00,-0.00,0.00
17.560474,0.00,-0.00,0.00
17.578263,0.00,-0.00,0.00
17.579205,-0.00,-0.00,0.00
17.579436,0.00,-0.00,0.00
17.579637,-0.00,-0.00,0.00
17.579849,0.00,-0.00,0.00
17.580063,-0.00,-0.00,-0.00
17.580273,-0.00,-0.00,-0.00
17.580481,0.00,0.00,-0.00
17.582314,-0.00,-0.00,-0.00
17.584794,-0.00,-0.00,-0.00
17.585696,0.00,-0.00,-0.00
17.588806,0.00,-0.00,0.00
17.591173,-0.00,0.00,0.00
17.596362,-0.00,0.00,-0.00
17.598042,-0.00,-0.00,-0.00
17.600059,0.00,-0.00,-0.00
17.601158,0.00,-0.00,-0.00
17.603492,-0.00,0.00,-0.00
17.607294,0.00,-0.00,-0.00
17.609435,-0.01,-0.00,-0.00
17.613307,0.00,-0.00,-0.00
17.614052,0.00,-0.00,-0.00
17.615712,0.00,-0.00,-0.00
17.620044,0.00,-0.00,-0.00
17.621050,0.00,-0.00,-0.00
17.622959,0.00,0.00,-0.00
17.625651,0.00,-0.00,-0.00
17.630393,0.00,-0.00,-0.00
17.632022,0.00,-0.00,-0.00
17.633358,0.00,0.00,-0.00
17.635356,-0.00,0.00,-0.00
17.638295,-0.00,0.00,-0.00
17.641721,0.00,0.00,-0.00
17.653790,-0.00,0.00,-0.00
17.654815,-0.00,0.00,-0.00
17.655278,0.00,0.00,-0.00
17.655693,0.00,0.00,-0.00
17.656109,0.00,0.00,-0.00
17.657258,0.00,0.00,-0.00
17.658094,0.00,0.00,-0.00
17.678151,0.00,0.00,-0.00
17.679407,-0.00,0.00,-0.00
17.679776,0.00,0.00,-0.00
17.680107,-0.00,0.00,-0.00
17.680423,-0.00,0.00,-0.00
17.680760,-0.00,0.00,-0.00
17.681108,0.00,0.00,-0.00
17.681435,-0.00,0.00,-0.00
17.681774,-0.00,0.00,-0.00
17.682105,-0.00,0.00,-0.00
17.684720,-0.00,0.00,-0.00
17.688354,-0.00,0.01,-0.00
17.691121,-0.00,0.01,0.00
17.693556,-0.00,0.00,-0.00
17.697075,-0.00,0.00,-0.00
17.697814,-0.00,0.00,-0.00
17.700059,0.00,0.00,-0.00
17.703573,-0.00,0.00,-0.00
17.705380,0.00,0.00,-0.00
17.707076,-0.00,0.00,-0.00
17.709639,-0.00,0.00,-0.00
17.714216,-0.00,0.00,-0.00
17.715545,0.00,0.00,-0.00
17.717832,0.00,0.00,-0.00
17.719238,0.01,0.00,-0.00
17.721976,0.00,0.00,-0.00
17.725661,0.00,0.00,0.00
17.730820,0.00,0.00,-0.00
17.731936,-0.00,0.00,-0.00
17.732378,0.00,0.00,-0.00
17.734496,0.00,0.00,-0.00
17.739228,0.00,0.00,-0.00
17.739688,0.00,0.00,-0.00
17.741836,-0.00,0.00,-0.00
17.746035,0.00,0.00,-0.00
17.747843,0.00,0.00,-0.00
17.750503,0.00,0.00,-0.00
17.752679,-0.00,0.00,-0.00
17.753808,-0.00,0.00,-0.00
17.756455,-0.00,0.00,-0.00
17.759072,0.00,0.00,-0.00
17.762902,0.00,0.00,-0.00
17.765133,0.00,-0.00,-0.00
17.766536,0.00,0.00,-0.00
17.768601,0.00,-0.00,-0.00
17.771344,0.00,0.00,-0.00
17.775214,0.00,-0.00,-0.00
17.785374,0.00,-0.00,-0.00
17.786340,0.00,-0.00,-0.00
17.787183,0.00,0.00,-0.00
17.787631,-0.00,0.00,-0.00
17.788084,-0.00,0.00,-0.00
17.789361,-0.00,0.00,0.00
17.792114,0.00,-0.00,-0.00
17.793505,0.00,-0.00,0.00
17.810367,0.00,-0.00,0.00
17.811547,0.00,-0.00,0.00
17.812031,-0.00,-0.00,0.00
17.812397,-0.00,-0.00,-0.00
17.812835,-0.00,-0.00,-0.00
17.813192,-0.00,-0.00,-0.00
17.813539,-0.00,-0.00,-0.00
17.813879,-0.00,-0.00,0.00
17.815795,-0.00,-0.00,0.00
17.817917,-0.00,-0.00,-0.00
17.822049,-0.00,-0.00,0.00
17.823896,-0.00,-0.00,0.00
17.825542,-0.00,-0.00,0.00
17.830302,0.00,-0.00,0.00
17.831158,0.00,-0.00,-0.00
17.834030,-0.00,-0.00,-0.00
17.836994,-0.00,-0.00,-0.00
17.838124,0.00,-0.00,-0.00
17.840447,0.00,-0.00,-0.00
17.842625,0.00,-0.00,-0.00
17.846459,0.00,-0.00,0.00
17.849655,-0.00,-0.00,-0.00
17.850195,0.00,-0.00,0.00
17.853031,-0.00,-0.00,-0.00
17.855079,0.00,-0.00,0.00
17.858837,0.00,-0.00,0.00
17.863828,0.00,-0.00,-0.00
17.865106,-0.00,0.00,-0.00
17.865571,0.00,-0.00,-0.00
17.868407,0.00,-0.00,-0.00
17.871162,0.00,-0.00,-0.00
17.874016,-0.00,-0.00,-0.00
17.874846,0.01,-0.00,-0.00
17.877592,0.00,-0.00,-0.00
17.886842,0.00,0.00,-0.00
17.887811,-0.00,-0.00,-0.00
17.888237,0.00,-0.00,-0.00
17.888602,-0.00,-0.00,-0.00
17.889451,0.00,-0.00,-0.00
17.892687,-0.00,-0.00,-0.00
17.904421,0.00,-0.00,-0.00
17.905581,-0.00,-0.00,-0.00
17.905981,-0.00,-0.00,-0.00
17.906351,-0.00,-0.00,-0.00
17.907055,0.00,-0.00,-0.00
17.908101,-0.00,-0.00,-0.00
17.909626,0.00,-0.00,-0.00
17.913747,-0.00,-0.00,-0.00
17.914439,-0.00,-0.00,-0.00
17.917753,-0.00,0.00,-0.00
17.920537,-0.00,0.00,-0.00
17.921719,-0.00,-0.00,-0.00
17.924142,-0.00,-0.00,-0.00
17.926309,-0.00,-0.00,-0.00
17.931907,-0.00,-0.00,-0.00
17.933137,-0.00,-0.00,-0.00
17.934377,-0.00,-0.00,-0.00
17.936397,-0.00,-0.00,0.00
17.939447,-0.00,-0.00,-0.00
17.942513,-0.00,-0.00,0.00
17.945967,-0.00,-0.00,0.00
17.947695,-0.01,-0.00,-0.00
17.948840,-0.00,-0.00,-0.00
17.951979,0.00,-0.00,-0.00
17.955391,0.00,-0.00,-0.00
17.958330,0.00,-0.00,0.00
17.959349,0.00,-0.00,-0.00
17.963100,-0.00,-0.00,0.00
17.963964,0.00,-0.00,-0.00
17.967599,0.00,-0.00,-0.00
17.969502,0.00,-0.00,-0.00
17.971244,-0.00,0.00,-0.00
17.973769,-0.00,0.00,-0.00
17.976272,-0.00,0.00,-0.00
17.979627,0.00,0.00,-0.00
17.982228,-0.00,0.00,-0.00
17.983421,0.00,0.00,-0.00
17.986040,0.00,0.00,-0.00
17.989022,0.00,-0.00,-0.00
17.992186,0.00,0.00,-0.00
17.993837,0.00,0.00,-0.00
18.002566,0.00,0.00,-0.00
18.003592,0.00,0.00,-0.00
18.004244,0.01,0.00,-0.00
18.004753,-0.00,0.00,-0.00
18.007256,0.00,-0.00,-0.00
18.008375,0.00,0.00,-0.00
18.021878,0.00,0.00,-0.00
18.022977,0.00,-0.00,-0.00
18.023206,0.00,0.00,-0.00
18.023557,0.00,0.00,-0.00
18.023744,0.01,-0.01,0.00
18.023953,0.00,-0.00,-0.00
18.026044,-0.00,0.00,-0.00
18.029761,0.00,-0.00,-0.00
18.030651,-0.00,-0.00,-0.00
18.032728,0.00,-0.00,0.00
18.035109,-0.00,-0.00,0.00
18.038688,0.00,-0.00,0.00
18.041247,-0.01,-0.00,0.00
18.042294,0.00,-0.00,0.00
18.045867,-0.00,0.00,0.00
18.047640,-0.00,0.00,0.00
18.051351,-0.00,-0.00,0.00
18.053676,-0.00,-0.00,0.00
18.054785,-0.00,-0.00,0.00
18.058036,-0.00,0.00,0.00
18.060122,-0.01,0.00,0.00
18.063421,-0.00,-0.00,0.00
18.065683,-0.01,0.00,0.00
18.067584,-0.00,0.00,0.00
18.069680,0.00,0.00,0.00
18.073284,-0.00,0.00,0.00
18.076077,-0.00,0.00,0.00
18.078839,-0.00,0.00,0.00
18.080111,0.00,0.00,0.00
18.082103,-0.00,0.00,0.00
18.086235,0.00,0.00,0.00
18.088382,0.00,0.00,0.00
18.090037,0.00,0.00,0.00
18.091947,0.00,0.00,-0.00
18.095271,0.00,0.00,-0.00
18.098452,0.00,0.00,-0.00
18.100378,0.00,0.00,-0.00
18.101744,0.00,0.00,-0.00
18.104569,0.00,0.00,-0.00
18.107761,0.00,-0.00,-0.00
18.113607,-0.00,0.00,-0.00
18.114462,-0.00,-0.00,-0.00
18.114913,0.00,-0.00,-0.00
18.116772,0.00,-0.00,-0.00
18.119483,0.00,-0.00,-0.00
18.123018,0.00,-0.00,-0.00
18.125343,0.00,-0.00,-0.00
18.126364,-0.00,-0.00,-0.00
18.136794,0.00,-0.00,-0.00
18.137860,0.00,-0.00,-0.00
18.138531,0.00,-0.00,-0.00
18.139016,0.00,-0.00,-0.00
18.139411,-0.00,-0.00,-0.00
18.141524,-0.00,-0.00,-0.00
18.144271,0.00,-0.00,-0.00
18.157930,-0.00,-0.00,-0.00
18.158798,-0.00,-0.00,-0.00
18.159021,0.00,-0.00,-0.00
18.159255,-0.00,-0.00,-0.00
18.159478,0.00,-0.00,-0.00
18.159689,-0.00,-0.00,-0.00
18.163142,-0.00,0.00,-0.00
18.163726,0.00,-0.00,-0.00
18.165681,-0.00,0.00,-0.00
18.168817,-0.00,0.00,-0.00
18.172193,-0.00,0.00,-0.00
18.173804,-0.00,0.00,-0.00
18.175656,-0.01,0.00,-0.00
18.179732,-0.00,0.00,-0.00
18.182417,-0.00,0.00,0.00
18.184757,0.00,-0.00,-0.00
18.186202,-0.00,0.00,0.00
18.188271,0.00,-0.00,-0.00
18.190675,-0.00,0.00,-0.00
18.195461,0.00,-0.00,-0.00
18.198629,-0.00,0.00,0.00
18.199168,0.00,0.00,-0.00
18.200938,-0.00,0.00,-0.00
18.203443,0.00,0.00,-0.00
18.207190,-0.00,0.00,-0.00
18.209597,-0.00,0.00,-0.00
18.213267,-0.00,0.00,-0.00
18.214143,0.00,-0.00,-0.00
18.215488,0.00,-0.00,-0.00
18.219595,0.00,-0.00,-0.00
18.222030,0.00,-0.00,-0.00
18.223066,-0.00,-0.00,-0.00
18.225333,0.00,-0.00,-0.00
18.240805,-0.00,0.00,-0.00
18.242056,-0.00,-0.00,-0.00
18.242326,-0.00,-0.00,-0.00
18.242577,0.00,-0.00,-0.00
18.242957,0.00,-0.00,-0.00
18.243206,-0.00,-0.00,-0.00
18.244487,-0.00,0.00,-0.00
18.254724,-0.00,-0.00,-0.00
18.255581,-0.00,-0.00,-0.00
18.255797,-0.00,-0.00,-0.00
18.256284,-0.00,-0.00,-0.00
18.256502,-0.00,-0.00,-0.00
18.258122,-0.00,-0.00,-0.00
18.259489,-0.00,-0.00,-0.00
18.262701,-0.00,-0.00,-0.00
18.265403,-0.00,-0.00,-0.00
18.268487,0.00,-0.00,0.00
18.269991,0.00,-0.00,-0.00
18.272142,0.00,-0.00,0.00
18.274505,0.00,-0.00,0.00
18.280208,0.00,-0.00,0.00
18.280898,-0.00,-0.00,0.00
18.282323,0.00,-0.00,0.00
18.284336,0.00,-0.00,0.00
18.287359,0.00,-0.00,0.00
18.291097,0.00,-0.00,0.00
18.292796,0.00,-0.00,0.00
18.296614,0.00,-0.00,0.00
18.297718,0.00,-0.00,0.00
18.299383,0.00,-0.00,0.00
18.303502,0.00,-0.00,0.00
18.305720,0.00,-0.00,0.00
18.306934,0.00,-0.00,0.00
18.309369,0.00,-0.00,0.00
18.313899,0.00,-0.00,0.00
18.315729,0.00,-0.00,0.00
18.317738,0.00,-0.00,0.00
18.318942,0.00,-0.00,0.00
18.322014,0.00,-0.00,0.00
18.323909,0.00,-0.00,0.00
18.328387,0.00,-0.00,0.00
18.331696,0.00,-0.00,0.00
18.332590,0.00,-0.00,-0.00
18.334009,0.00,-0.00,0.00
18.336986,0.00,-0.00,0.00
18.339866,0.00,0.00,0.00
18.342253,-0.00,0.00,0.00
18.343919,0.00,0.00,0.00
18.353671,-0.00,0.00,-0.00
18.354725,0.00,0.00,-0.00
18.355167,0.00,0.00,-0.00
18.355685,-0.00,0.00,-0.00
18.356118,-0.00,0.00,-0.00
18.358882,-0.00,0.00,-0.00
18.373596,-0.00,0.00,-0.00
18.374638,0.00,0.00,-0.00
18.374838,0.00,0.00,-0.00
18.375044,0.00,0.00,-0.00
18.375226,0.00,-0.00,-0.00
18.375402,0.00,-0.00,-0.00
18.376373,-0.00,-0.00,-0.00
18.379998,-0.00,-0.00,0.00
18.380834,-0.00,-0.00,0.00
18.383440,0.00,-0.00,0.00
18.386861,0.00,-0.00,0.00
18.389398,0.00,-0.00,0.00
18.390614,0.00,-0.00,0.00
18.393077,0.00,-0.00,0.00
18.396181,-0.00,-0.00,0.00
18.399173,0.00,-0.00,-0.00
18.402387,0.00,-0.00,0.00
18.402823,0.00,-0.00,0.00
18.405680,0.00,-0.00,0.00
18.408278,-0.00,-0.00,0.00
18.413215,-0.00,-0.00,0.00
18.414381,0.00,-0.00,0.00
18.415320,-0.00,-0.00,0.00
18.417938,-0.00,0.00,0.00
18.420742,-0.00,0.00,0.00
18.423818,-0.00,0.00,0.00
18.426108,-0.01,0.00,0.00
18.428153,0.00,0.00,0.00
18.431349,0.00,0.00,0.00
18.433144,0.00,0.00,0.00
18.436447,0.00,-0.00,0.00
18.438399,-0.00,0.00,0.00
18.439758,-0.00,0.00,0.00
18.442406,-0.00,0.00,0.00
18.446283,-0.00,0.00,0.00
18.449148,-0.00,0.00,0.00
18.450383,-0.00,0.00,0.00
18.452553,0.00,0.00,0.00
18.454675,-0.00,0.00,0.00
18.459066,-0.00,0.00,0.00
18.471287,-0.01,0.01,0.00
18.472697,-0.00,0.00,0.00
18.473145,0.00,0.00,0.00
18.473555,0.00,0.00,0.00
18.474312,0.00,0.00,0.00
18.492664,0.00,0.00,0.00
18.493999,-0.00,0.00,0.00
18.494246,0.00,0.00,0.00
18.494457,-0.00,0.00,0.00
18.494790,0.00,0.00,0.00
18.495005,-0.00,0.00,-0.00
18.495233,0.00,0.00,-0.00
18.495427,0.00,0.00,0.00
18.495632,0.00,0.00,-0.00
18.498575,0.00,0.00,-0.00
18.499263,0.00,0.00,0.00
18.499813,0.00,0.00,0.00
18.501673,0.00,0.00,-0.00
18.503974,0.00,0.00,-0.00
18.508411,0.00,0.00,-0.00
18.511009,0.00,0.00,-0.00
18.511293,-0.00,0.00,-0.00
18.514396,0.00,0.00,-0.00
18.516745,0.00,0.00,-0.00
18.522121,0.00,0.00,-0.00
18.522263,-0.00,0.00,0.00
18.524527,0.00,0.00,0.00
18.526427,0.00,0.00,0.00
18.530005,0.00,0.00,0.00
18.532651,0.00,0.00,0.00
18.535772,0.00,0.00,0.00
18.535915,0.00,0.00,0.00
18.539411,0.00,-0.00,0.00
18.542767,0.00,0.00,0.00
18.545858,-0.00,0.00,0.00
18.547563,0.00,0.00,0.00
18.548987,0.00,0.00,0.00
18.552002,0.00,0.00,0.00
18.555742,0.00,0.00,0.00
18.558285,0.00,-0.00,0.00
18.559735,-0.00,0.00,0.00
18.561524,0.00,0.00,0.00
18.563571,0.00,0.00,0.00
18.568188,0.00,0.00,0.00
18.570972,0.00,-0.00,0.00
18.571214,0.00,-0.00,0.00
18.573937,0.00,0.00,0.00
18.576489,0.01,0.00,0.00
18.583551,0.00,0.00,0.00
18.584110,0.00,0.00,0.00
18.584290,0.00,0.00,0.00
18.585853,0.00,0.00,0.00
18.588495,-0.00,0.00,0.00
18.592062,0.00,0.00,0.00
18.599329,0.00,0.00,0.00
18.599901,0.00,0.00,0.00
18.600097,0.00,0.00,0.00
18.600861,0.00,0.00,-0.00
18.604667,0.01,0.00,-0.00
18.607422,-0.00,0.00,-0.00
18.609396,0.00,0.00,-0.00
18.610833,0.00,0.00,-0.00
18.618935,0.00,0.00,-0.00
18.619995,0.00,0.00,-0.00
18.620394,0.00,0.00,-0.00
18.620788,0.00,0.00,-0.00
18.623695,0.00,0.00,-0.00
18.626196,0.00,0.00,-0.00
18.634076,-0.00,0.00,-0.00
18.634649,-0.00,0.00,-0.00
18.634842,0.00,0.00,-0.00
18.635028,0.00,0.00,-0.00
18.639936,-0.00,0.00,0.00
18.641291,0.00,0.00,0.00
18.643661,0.00,0.00,0.00
18.645755,0.00,-0.00,-0.00
18.647804,-0.00,-0.00,0.00
18.651887,0.00,0.00,0.00
18.654439,0.00,-0.00,0.00
18.655899,0.00,0.00,0.00
18.658134,-0.00,0.00,0.00
18.660566,-0.00,0.00,0.00
18.665450,-0.00,0.00,0.00
18.666768,-0.00,0.00,0.00
18.668393,-0.00,-0.00,0.00
18.670279,-0.00,-0.00,0.00
18.672411,0.00,-0.00,0.00
18.676302,-0.00,-0.00,0.00
18.678161,-0.00,0.00,0.00
18.680727,-0.00,0.00,0.00
18.681846,-0.00,0.00,0.00
18.685073,-0.00,-0.00,0.00
18.689646,0.00,-0.00,0.00
18.692181,-0.00,-0.00,0.00
18.694118,-0.00,0.00,0.00
18.696678,-0.00,-0.00,0.00
18.697280,-0.01,0.00,0.00
18.700109,-0.00,0.00,0.00
18.702963,-0.01,-0.00,0.00
18.703891,-0.00,0.00,0.00
18.706223,-0.00,0.00,0.00
18.709145,-0.00,0.00,0.00
18.721084,0.00,0.00,0.00
18.722050,0.00,0.00,0.00
18.722479,-0.00,0.00,0.00
18.722856,-0.00,0.00,-0.00
18.723237,0.00,0.00,0.00
18.725342,0.00,0.00,-0.00
18.743507,0.00,0.00,-0.00
18.744581,0.00,0.00,-0.00
18.744800,0.00,0.00,-0.00
18.744999,0.01,0.00,-0.00
18.745216,0.00,0.00,-0.00
18.745414,-0.00,0.00,-0.00
18.745616,0.01,0.00,-0.00
18.745816,0.00,0.00,-0.00
18.748266,0.00,0.00,-0.00
18.750808,-0.00,0.00,-0.00
18.751242,-0.00,0.00,-0.00
18.753531,-0.00,0.00,-0.00
18.755944,0.00,0.00,0.00
18.759589,0.00,0.00,-0.00
18.763509,0.00,0.00,-0.00
18.764724,0.01,-0.00,-0.00
18.765728,0.00,-0.00,0.00
18.769205,-0.00,-0.00,0.00
18.771892,0.00,-0.00,0.00
18.774398,0.00,-0.00,0.00
18.775468,0.00,-0.00,0.00
18.780388,0.00,-0.00,0.00
18.781259,-0.00,-0.00,0.00
18.784181,-0.00,-0.00,0.00
18.786505,0.00,-0.00,0.00
18.788304,-0.00,-0.00,0.00
18.790607,0.00,-0.00,0.00
18.792993,0.00,-0.00,0.00
18.796421,-0.00,-0.00,0.00
18.799640,-0.01,0.00,0.00
18.800337,0.00,0.00,0.01
18.803096,0.01,-0.00,0.01
18.805653,-0.01,0.00,0.00
18.808514,0.00,0.00,0.00
18.820086,0.01,-0.00,0.01
18.821019,0.00,0.00,0.00
18.821377,-0.00,0.00,0.00
18.821713,0.00,0.00,0.00
18.822019,-0.00,0.00,0.00
18.822725,-0.00,0.00,0.00
18.824919,-0.01,0.00,0.00
18.836769,0.00,0.00,0.00
18.837869,0.00,0.00,0.00
18.838233,0.00,0.00,0.00
18.838570,0.00,0.00,0.00
18.838902,-0.00,0.00,0.00
18.839738,-0.01,0.00,0.00
18.843014,-0.00,0.00,0.00
18.850112,-0.00,0.00,-0.00
18.850940,0.00,0.00,0.00
18.851371,0.00,0.00,-0.00
18.852231,0.00,0.00,-0.00
18.856271,0.00,0.00,-0.00
18.859056,0.01,0.00,-0.00
18.859479,0.00,0.00,-0.00
18.863843,0.00,0.00,-0.00
18.865345,0.01,-0.00,-0.00
18.868861,0.00,0.00,-0.00
18.870883,0.00,0.00,-0.00
18.871799,0.00,0.00,-0.00
18.874755,0.00,0.00,-0.00
18.877354,0.01,-0.00,-0.00
18.880750,0.00,0.00,-0.00
18.882971,0.00,0.00,-0.00
18.884203,0.00,0.00,-0.00
18.887003,0.00,-0.00,-0.00
18.889247,0.00,-0.00,-0.00
18.893015,0.01,-0.00,-0.00
18.900023,0.00,-0.00,0.00
18.900931,0.00,-0.00,0.00
18.901356,0.01,-0.00,0.00
18.903301,0.01,-0.00,0.00
18.905354,0.01,-0.00,0.00
18.907406,0.01,-0.00,0.00
18.909629,-0.00,0.00,0.00
18.917201,0.01,-0.00,0.00
18.918482,0.00,0.00,0.00
18.919298,0.00,0.00,0.00
18.919618,0.00,0.00,0.00
18.921172,0.00,0.00,0.00
18.924183,0.00,0.00,0.00
18.931645,-0.00,0.00,0.00
18.932573,0.01,0.00,0.00
18.932967,0.00,0.00,0.00
18.935617,0.00,0.00,0.00
18.935926,0.00,0.00,0.00
18.939192,0.00,0.00,0.00
18.942121,0.00,0.00,0.00
18.942951,0.01,0.00,0.00
18.951688,-0.00,0.00,0.00
18.952545,-0.00,0.00,0.00
18.954027,-0.00,0.00,0.00
18.954765,-0.00,0.00,0.00
18.955364,-0.00,0.00,0.00
18.958050,0.00,0.00,-0.00
18.960818,-0.00,0.00,-0.00
18.964413,-0.00,0.00,-0.00
18.966878,0.00,0.00,-0.00
18.968130,0.00,0.00,-0.00
18.970695,0.00,0.00,-0.00
18.973122,0.00,0.00,-0.00
18.976420,0.00,0.00,-0.00
18.979969,0.00,0.00,-0.00
18.980795,-0.00,0.00,-0.00
18.982487,-0.00,0.00,-0.00
18.985698,0.01,0.00,-0.00
18.988998,0.00,0.00,-0.00
18.990789,0.00,0.00,-0.01
18.992532,0.00,0.00,-0.00
18.996320,0.00,0.00,-0.00
18.998597,0.00,0.00,-0.00
19.001563,0.00,0.00,-0.00
19.003217,0.01,0.00,-0.00
19.004968,-0.00,0.00,-0.00
19.008090,0.00,0.00,-0.00
19.013587,-0.00,0.00,-0.00
19.014503,0.00,-0.00,-0.00
19.015491,0.00,-0.00,-0.00
19.017805,-0.00,-0.00,-0.00
19.019866,0.00,-0.00,-0.00
19.023784,0.00,-0.00,-0.00
19.026347,0.00,-0.00,0.00
19.030230,0.00,-0.01,0.00
19.031127,-0.00,-0.00,0.00
19.032313,0.00,-0.00,0.00
19.035840,-0.00,-0.00,0.00
19.038741,-0.00,-0.00,0.00
19.039775,-0.01,0.00,0.00
19.042628,-0.00,-0.00,0.00
19.046097,0.00,-0.00,0.01
19.048272,0.00,-0.00,0.00
19.051233,-0.00,-0.00,0.01
19.052158,-0.00,-0.00,0.00
19.054394,0.00,-0.00,0.00
19.057402,-0.01,-0.00,0.00
19.061632,-0.00,-0.00,0.01
19.072005,-0.00,-0.00,0.01
19.073304,-0.01,-0.00,0.01
19.073738,-0.00,-0.00,0.00
19.074122,0.00,-0.00,0.01
19.074484,-0.00,-0.00,0.01
19.074888,0.00,-0.00,0.00
19.090436,0.00,-0.00,0.00
19.091364,-0.00,-0.00,0.00
19.091683,-0.00,-0.00,0.00
19.091875,0.00,-0.00,0.00
19.092084,0.01,-0.00,0.00
19.092713,0.00,-0.00,0.00
19.092933,0.00,-0.00,0.00
19.096069,-0.00,-0.00,0.00
19.098302,0.00,-0.00,0.00
19.099159,0.00,0.00,0.00
19.101347,-0.00,0.00,0.00
19.103732,0.00,0.00,-0.00
19.105903,-0.00,-0.00,-0.00
19.110078,0.00,0.00,0.00
19.113214,-0.00,0.00,-0.00
19.114268,0.00,0.00,0.00
19.116056,0.00,-0.00,-0.00
19.120112,0.00,-0.00,-0.00
19.121897,-0.00,-0.00,-0.00
19.123551,-0.00,-0.00,-0.00
19.126137,0.00,-0.00,-0.00
19.130093,0.00,-0.00,-0.00
19.132341,0.00,-0.00,-0.00
19.134749,0.00,-0.00,-0.00
19.135854,0.00,-0.00,-0.00
19.138680,0.00,-0.00,-0.00
19.141223,-0.00,-0.00,-0.00
19.146980,0.00,-0.00,-0.00
19.148048,-0.00,-0.00,0.00
19.148778,-0.00,-0.00,-0.00
19.151649,-0.00,-0.00,-0.00
19.153961,-0.00,-0.00,0.00
19.157313,0.00,-0.00,0.00
19.159313,0.00,-0.00,0.00
19.170033,0.00,-0.00,0.00
19.171127,0.00,-0.00,0.00
19.171494,-0.00,-0.00,0.00
19.171851,-0.00,-0.00,0.00
19.172315,-0.00,-0.00,0.00
19.173165,-0.00,-0.00,0.00
19.175617,-0.00,-0.00,0.00
19.185340,-0.00,-0.00,0.00
19.186362,0.00,-0.00,0.00
19.187028,-0.00,-0.00,0.00
19.187262,0.00,-0.00,0.00
19.187576,0.00,-0.00,0.00
19.191799,-0.00,-0.00,0.00
19.193934,-0.00,0.00,0.00
19.195751,-0.00,0.00,0.00
19.197793,-0.00,0.00,0.00
19.200079,0.00,0.00,0.00
19.203662,-0.00,0.00,0.00
19.206438,-0.00,0.00,0.00
19.208018,0.00,0.00,0.00
19.210147,0.00,0.00,0.00
19.214365,0.00,0.01,0.00
19.216166,0.00,0.00,0.00
19.219055,0.00,0.00,0.00
19.219831,-0.00,0.00,0.00
19.222702,0.00,0.00,0.00
19.225093,0.00,0.01,0.00
19.231559,0.00,0.01,0.00
19.232824,0.00,0.00,-0.00
19.233284,0.00,0.01,-0.00
19.234677,0.00,0.01,0.00
19.237688,-0.00,0.01,-0.00
19.241132,0.01,0.00,-0.00
19.243030,0.00,0.00,-0.00
19.247200,0.00,0.01,-0.00
19.248191,0.00,0.01,-0.00
19.249696,0.00,0.00,-0.00
19.253257,0.00,0.00,-0.00
19.255208,0.01,0.00,-0.00
19.256792,0.00,0.01,-0.00
19.259209,0.00,0.00,-0.00
19.268269,0.00,0.00,-0.00
19.269185,0.01,0.00,-0.00
19.271497,0.00,0.00,-0.00
19.271807,0.00,0.00,-0.00
19.274771,-0.00,0.00,-0.00
19.275916,0.00,0.00,-0.00
19.283003,0.00,0.00,0.00
19.284123,0.00,0.00,0.00
19.284449,0.00,0.00,-0.00
19.284724,0.00,0.00,0.00
19.288250,0.00,0.00,0.00
19.289886,0.00,0.00,0.00
19.291330,0.01,-0.00,0.00
19.293959,0.00,0.00,0.00
19.297042,0.00,0.00,0.00
19.300081,0.01,-0.00,0.00
19.302752,0.01,-0.00,0.00
19.303534,0.00,0.00,0.00
19.306836,0.00,-0.00,0.00
19.308721,0.00,0.00,0.00
19.315031,0.01,0.00,0.00
19.315979,0.00,0.00,0.00
19.316392,-0.00,0.00,0.00
19.318617,0.00,-0.00,-0.00
19.321640,0.01,-0.00,0.00
19.325077,-0.00,-0.00,0.00
19.330763,0.00,0.00,0.00
19.331675,-0.00,0.00,0.00
19.332158,0.00,0.00,0.00
19.333597,-0.00,0.00,-0.00
19.337988,0.00,-0.00,-0.00
19.339141,-0.00,0.00,-0.00
19.341154,-0.00,0.00,0.00
19.343288,0.00,0.00,-0.00
19.346302,-0.00,0.00,-0.00
19.349983,0.00,0.00,-0.00
19.351469,-0.00,0.00,-0.00
19.353097,0.00,0.00,-0.00
19.355571,0.00,0.00,-0.00
19.359167,0.00,0.00,-0.00
19.363695,0.00,0.00,-0.00
19.364597,0.00,0.00,-0.00
19.365445,0.00,0.00,-0.00
19.367947,0.00,0.00,-0.00
19.371947,0.00,0.00,-0.00
19.374099,-0.00,0.00,-0.00
19.375967,0.00,0.00,-0.00
19.387735,0.00,0.00,-0.00
19.388866,0.00,0.00,-0.00
19.389303,0.00,-0.00,-0.00
19.389727,0.00,0.00,-0.00
