time,gFx,gFy,gFz,TgF
3.714984,-0.7773,0.5186,-0.5650,1.092
3.717198,-0.7731,0.5218,-0.5606,1.088
3.720376,-0.7680,0.5250,-0.5581,1.085
3.724510,-0.7651,0.5287,-0.5569,1.084
3.725948,-0.7612,0.5321,-0.5527,1.081
3.727558,-0.7548,0.5311,-0.5532,1.076
3.729565,-0.7534,0.5343,-0.5493,1.075
3.732006,-0.7490,0.5340,-0.5471,1.070
3.734738,-0.7409,0.5352,-0.5469,1.065
3.737331,-0.7353,0.5299,-0.5486,1.059
3.749423,-0.7294,0.5250,-0.5501,1.054
3.750789,-0.7245,0.5189,-0.5537,1.049
3.751301,-0.7165,0.5130,-0.5557,1.042
3.751788,-0.7118,0.5050,-0.5554,1.034
3.752268,-0.7065,0.4979,-0.5562,1.028
3.752764,-0.7006,0.4915,-0.5515,1.018
3.754205,-0.6940,0.4837,-0.5461,1.007
3.765990,-0.6942,0.4773,-0.5391,1.000
3.767081,-0.6889,0.4730,-0.5315,0.990
3.767658,-0.6845,0.4683,-0.5286,0.983
3.768116,-0.6815,0.4659,-0.5205,0.976
3.768577,-0.6823,0.4615,-0.5141,0.971
3.769031,-0.6801,0.4610,-0.5093,0.967
3.776169,-0.6779,0.4573,-0.5036,0.960
3.777075,-0.6764,0.4532,-0.4978,0.954
3.777490,-0.6759,0.4519,-0.4914,0.950
3.778568,-0.6749,0.4488,-0.4865,0.945
3.781332,-0.6791,0.4495,-0.4782,0.944
3.783724,-0.6793,0.4495,-0.4704,0.941
3.786064,-0.6801,0.4534,-0.4592,0.938
3.791499,-0.6818,0.4590,-0.4499,0.937
3.792382,-0.6828,0.4622,-0.4440,0.936
3.794641,-0.6876,0.4695,-0.4382,0.941
3.796174,-0.6896,0.4771,-0.4350,0.945
3.798699,-0.6896,0.4888,-0.4325,0.950
3.801231,-0.6881,0.4993,-0.4330,0.954
3.803346,-0.6850,0.5091,-0.4318,0.956
3.807892,-0.6793,0.5167,-0.4321,0.957
3.808795,-0.6732,0.5294,-0.4313,0.959
3.811071,-0.6669,0.5372,-0.4323,0.959
3.813824,-0.6547,0.5482,-0.4325,0.957
3.815595,-0.6427,0.5575,-0.4313,0.954
3.818134,-0.6300,0.5641,-0.4323,0.950
3.821181,-0.6158,0.5721,-0.4330,0.946
3.825116,-0.6002,0.5758,-0.4355,0.939
3.826317,-0.5882,0.5817,-0.4399,0.937
3.828129,-0.5775,0.5839,-0.4435,0.933
3.831686,-0.5672,0.5848,-0.4470,0.929
3.832927,-0.5562,0.5885,-0.4492,0.926
3.835494,-0.5472,0.5892,-0.4523,0.923
3.838037,-0.5374,0.5890,-0.4567,0.919
3.841421,-0.5313,0.5851,-0.4609,0.915
3.843119,-0.5218,0.5834,-0.4641,0.910
3.845275,-0.5147,0.5768,-0.4665,0.903
3.847697,-0.5095,0.5736,-0.4655,0.897
3.850639,-0.5037,0.5690,-0.4655,0.891
3.852780,-0.5015,0.5653,-0.4628,0.886
3.855460,-0.4990,0.5572,-0.4602,0.878
3.858834,-0.4976,0.5553,-0.4560,0.874
3.860557,-0.4961,0.5511,-0.4514,0.868
3.862741,-0.4959,0.5538,-0.4433,0.866
3.865051,-0.4971,0.5533,-0.4316,0.860
3.867581,-0.4964,0.5543,-0.4218,0.855
3.870096,-0.4978,0.5548,-0.4079,0.850
3.883171,-0.4993,0.5599,-0.3969,0.849
3.884325,-0.5042,0.5624,-0.3864,0.848
3.884843,-0.5074,0.5690,-0.3761,0.850
3.887303,-0.5125,0.5721,-0.3666,0.851
3.887848,-0.5179,0.5741,-0.3536,0.850
3.889149,-0.5225,0.5802,-0.3395,0.851
3.890091,-0.5252,0.5824,-0.3297,0.851
3.890457,-0.5269,0.5834,-0.3185,0.848
3.899571,-0.5252,0.5814,-0.3075,0.842
3.900466,-0.5208,0.5834,-0.2965,0.836
3.900740,-0.5142,0.5802,-0.2913,0.828
3.901030,-0.5091,0.5807,-0.2862,0.824
3.901702,-0.5010,0.5812,-0.2843,0.818
3.904114,-0.4905,0.5790,-0.2799,0.809
3.908163,-0.4797,0.5780,-0.2782,0.801
3.909268,-0.4705,0.5782,-0.2799,0.796
3.912113,-0.4573,0.5736,-0.2794,0.785
3.913958,-0.4448,0.5726,-0.2804,0.777
3.916437,-0.4302,0.5677,-0.2811,0.766
3.918899,-0.4196,0.5672,-0.2816,0.760
3.926599,-0.4067,0.5614,-0.2845,0.749
3.927705,-0.3989,0.5548,-0.2821,0.739
3.928124,-0.3881,0.5494,-0.2782,0.728
3.928926,-0.3784,0.5436,-0.2755,0.717
3.931485,-0.3703,0.5416,-0.2711,0.710
3.933940,-0.3620,0.5377,-0.2677,0.701
3.936517,-0.3552,0.5338,-0.2633,0.693
3.941836,-0.3493,0.5321,-0.2586,0.687
3.942851,-0.3454,0.5323,-0.2593,0.685
3.944013,-0.3420,0.5318,-0.2608,0.684
3.946366,-0.3410,0.5304,-0.2625,0.683
3.948995,-0.3398,0.5326,-0.2625,0.684
3.951602,-0.3388,0.5299,-0.2625,0.682
3.953702,-0.3351,0.5304,-0.2615,0.680
3.958624,-0.3368,0.5269,-0.2633,0.679
3.959263,-0.3363,0.5260,-0.2613,0.677
3.961145,-0.3366,0.5250,-0.2613,0.676
3.963961,-0.3376,0.5228,-0.2569,0.673
3.966164,-0.3400,0.5213,-0.2530,0.672
3.968434,-0.3415,0.5199,-0.2437,0.668
3.971113,-0.3422,0.5216,-0.2369,0.667
3.983842,-0.3437,0.5225,-0.2286,0.666
3.985356,-0.3466,0.5294,-0.2251,0.672
3.985998,-0.3493,0.5343,-0.2205,0.675
3.986476,-0.3530,0.5482,-0.2163,0.687
3.987029,-0.3559,0.5545,-0.2107,0.692
3.987597,-0.3605,0.5607,-0.2073,0.698
3.988432,-0.3649,0.5651,-0.2095,0.705
3.998933,-0.3681,0.5670,-0.2120,0.708
3.999943,-0.3659,0.5699,-0.2159,0.711
4.000281,-0.3637,0.5685,-0.2127,0.708
4.000567,-0.3600,0.5655,-0.2137,0.704
4.000828,-0.3527,0.5631,-0.2124,0.698
4.003180,-0.3466,0.5604,-0.2083,0.691
4.006384,-0.3381,0.5575,-0.2068,0.684
4.008652,-0.3310,0.5582,-0.2066,0.681
4.010669,-0.3212,0.5577,-0.2032,0.675
4.013180,-0.3136,0.5602,-0.2000,0.672
4.014979,-0.3061,0.5607,-0.1975,0.669
4.017439,-0.2977,0.5626,-0.1970,0.666
4.020197,-0.2904,0.5646,-0.1975,0.665
4.025470,-0.2872,0.5607,-0.1988,0.661
4.026347,-0.2809,0.5611,-0.1956,0.657
4.027694,-0.2806,0.5580,-0.1944,0.654
4.030077,-0.2794,0.5543,-0.1917,0.650
4.032483,-0.2792,0.5511,-0.1839,0.645
4.035420,-0.2787,0.5477,-0.1831,0.641
4.037442,-0.2782,0.5440,-0.1795,0.637
4.041420,-0.2814,0.5389,-0.1777,0.633
4.042585,-0.2831,0.5345,-0.1773,0.630
4.045182,-0.2848,0.5333,-0.1756,0.630
4.047800,-0.2860,0.5306,-0.1777,0.628
4.049599,-0.2894,0.5279,-0.1756,0.627
4.052430,-0.2894,0.5245,-0.1743,0.624
4.054780,-0.2924,0.5250,-0.1741,0.626
4.058448,-0.2926,0.5250,-0.1743,0.626
4.060296,-0.2941,0.5228,-0.1748,0.625
4.062125,-0.2973,0.5267,-0.1756,0.630
4.064962,-0.2992,0.5316,-0.1797,0.636
4.066990,-0.3029,0.5355,-0.1785,0.641
4.070335,-0.3046,0.5399,-0.1787,0.645
4.076079,-0.3058,0.5445,-0.1829,0.651
4.077417,-0.3100,0.5509,-0.1846,0.658
4.078000,-0.3129,0.5545,-0.1885,0.664
4.079450,-0.3148,0.5602,-0.1939,0.671
4.082039,-0.3146,0.5597,-0.2000,0.672
4.085093,-0.3158,0.5611,-0.2071,0.676
4.086663,-0.3136,0.5633,-0.2124,0.679
4.091171,-0.3114,0.5611,-0.2144,0.677
4.092150,-0.3107,0.5597,-0.2163,0.676
4.094108,-0.3056,0.5607,-0.2220,0.676
4.096647,-0.3029,0.5592,-0.2188,0.673
4.098963,-0.2973,0.5589,-0.2181,0.670
4.101482,-0.2929,0.5599,-0.2173,0.668
4.103995,-0.2875,0.5609,-0.2163,0.666
4.115876,-0.2843,0.5646,-0.2156,0.668
4.116932,-0.2843,0.5660,-0.2183,0.670
4.117469,-0.2853,0.5697,-0.2220,0.675
4.117982,-0.2860,0.5736,-0.2237,0.679
4.118484,-0.2887,0.5797,-0.2273,0.686
4.118990,-0.2916,0.5824,-0.2359,0.693
4.121733,-0.2975,0.5848,-0.2418,0.699
4.133324,-0.3036,0.5858,-0.2466,0.704
4.135264,-0.3087,0.5865,-0.2545,0.710
4.135851,-0.3136,0.5878,-0.2576,0.714
4.136399,-0.3222,0.5848,-0.2628,0.718
4.136893,-0.3305,0.5839,-0.2652,0.721
4.137388,-0.3393,0.5848,-0.2659,0.727
4.138520,-0.3459,0.5844,-0.2677,0.730
4.142533,-0.3566,0.5853,-0.2684,0.736
4.144186,-0.3642,0.5863,-0.2703,0.741
4.146029,-0.3732,0.5892,-0.2750,0.750
4.148204,-0.3806,0.5909,-0.2816,0.757
4.150847,-0.3884,0.5941,-0.2904,0.767
4.153871,-0.3940,0.5956,-0.2984,0.774
4.159002,-0.3974,0.5975,-0.3092,0.781
4.160427,-0.4006,0.5953,-0.3168,0.784
4.161948,-0.4040,0.5900,-0.3224,0.784
4.163269,-0.4065,0.5870,-0.3299,0.787
4.165798,-0.4079,0.5795,-0.3378,0.785
4.168008,-0.4113,0.5714,-0.3444,0.784
4.170986,-0.4138,0.5687,-0.3470,0.784
4.175233,-0.4143,0.5626,-0.3488,0.781
4.176257,-0.4148,0.5589,-0.3517,0.780
4.177843,-0.4179,0.5548,-0.3502,0.778
4.180842,-0.4211,0.5501,-0.3500,0.776
4.182951,-0.4245,0.5475,-0.3500,0.776
4.185219,-0.4284,0.5462,-0.3517,0.778
4.187684,-0.4328,0.5438,-0.3529,0.779
4.191129,-0.4389,0.5443,-0.3544,0.784
4.192807,-0.4419,0.5423,-0.3588,0.786
4.195701,-0.4448,0.5450,-0.3634,0.792
4.197593,-0.4504,0.5492,-0.3698,0.801
4.200150,-0.4570,0.5523,-0.3776,0.810
4.202726,-0.4680,0.5533,-0.3852,0.821
4.216980,-0.4778,0.5575,-0.3974,0.835
4.218082,-0.4888,0.5602,-0.4032,0.846
4.218631,-0.4976,0.5636,-0.4118,0.857
4.219175,-0.5049,0.5655,-0.4216,0.867
4.219710,-0.5120,0.5638,-0.4269,0.873
4.220596,-0.5176,0.5633,-0.4328,0.879
4.221136,-0.5218,0.5611,-0.4333,0.880
4.234687,-0.5245,0.5609,-0.4338,0.882
4.235989,-0.5269,0.5585,-0.4291,0.880
4.236683,-0.5293,0.5567,-0.4252,0.878
4.237335,-0.5335,0.5602,-0.4191,0.880
4.237841,-0.5342,0.5594,-0.4145,0.878
4.238575,-0.5369,0.5633,-0.4111,0.880
4.239254,-0.5372,0.5687,-0.4096,0.883
4.240068,-0.5442,0.5734,-0.4111,0.891
4.244085,-0.5459,0.5773,-0.4164,0.897
4.245361,-0.5501,0.5846,-0.4289,0.910
4.246898,-0.5555,0.5873,-0.4428,0.922
4.249015,-0.5604,0.5931,-0.4570,0.935
4.252357,-0.5692,0.5936,-0.4711,0.948
4.254294,-0.5755,0.5949,-0.4856,0.960
4.258143,-0.5804,0.5929,-0.4978,0.968
4.259800,-0.5877,0.5907,-0.5100,0.977
4.261711,-0.5960,0.5883,-0.5207,0.986
4.264435,-0.6053,0.5868,-0.5264,0.994
4.266371,-0.6161,0.5858,-0.5290,1.001
4.268958,-0.6249,0.5878,-0.5298,1.008
4.277413,-0.6371,0.5890,-0.5261,1.015
4.278805,-0.6434,0.5927,-0.5281,1.022
4.279378,-0.6544,0.5975,-0.5237,1.029
4.280408,-0.6639,0.6019,-0.5229,1.038
4.282185,-0.6727,0.6115,-0.5217,1.048
4.283786,-0.6815,0.6178,-0.5303,1.062
4.286425,-0.6928,0.6239,-0.5391,1.077
4.290166,-0.7016,0.6305,-0.5523,1.093
4.292695,-0.7062,0.6352,-0.5696,1.108
4.293703,-0.7143,0.6376,-0.5845,1.122
4.296032,-0.7194,0.6374,-0.5989,1.132
4.299745,-0.7216,0.6361,-0.6050,1.136
4.301719,-0.7231,0.6325,-0.6087,1.137
4.303962,-0.7253,0.6273,-0.6128,1.138
4.305925,-0.7287,0.6237,-0.6207,1.142
4.313971,-0.7326,0.6225,-0.6258,1.147
4.314857,-0.7389,0.6234,-0.6268,1.152
4.315446,-0.7441,0.6205,-0.6231,1.152
4.315814,-0.7507,0.6212,-0.6194,1.155
4.318391,-0.7551,0.6193,-0.6172,1.155
4.321380,-0.7619,0.6193,-0.6126,1.157
4.323719,-0.7719,0.6212,-0.6084,1.163
4.326078,-0.7807,0.6244,-0.6058,1.169
4.328469,-0.7907,0.6271,-0.6067,1.178
4.330772,-0.8027,0.6303,-0.6067,1.187
4.333668,-0.8135,0.6266,-0.6121,1.195
4.336405,-0.8262,0.6217,-0.6133,1.202
4.338658,-0.8362,0.6154,-0.6141,1.206
4.340680,-0.8477,0.6120,-0.6170,1.214
4.346710,-0.8582,0.6078,-0.6207,1.221
4.346942,-0.8701,0.6049,-0.6260,1.231
4.348699,-0.8816,0.5983,-0.6356,1.241
4.351071,-0.8926,0.5931,-0.6446,1.251
4.353400,-0.9016,0.5905,-0.6531,1.260
4.355921,-0.9102,0.5880,-0.6575,1.268
4.358028,-0.9185,0.5836,-0.6602,1.273
4.360741,-0.9285,0.5770,-0.6641,1.279
4.363538,-0.9339,0.5738,-0.6690,1.284
4.366285,-0.9429,0.5699,-0.6720,1.291
4.368817,-0.9461,0.5685,-0.6734,1.293
4.371511,-0.9507,0.5651,-0.6742,1.295
4.376049,-0.9537,0.5624,-0.6729,1.296
4.376566,-0.9566,0.5621,-0.6707,1.297
4.378017,-0.9583,0.5560,-0.6739,1.297
4.381715,-0.9586,0.5538,-0.6751,1.297
4.383306,-0.9593,0.5506,-0.6764,1.297
4.385966,-0.9569,0.5492,-0.6742,1.293
4.388091,-0.9549,0.5494,-0.6737,1.291
4.390438,-0.9547,0.5521,-0.6781,1.295
4.393090,-0.9512,0.5494,-0.6859,1.295
4.395123,-0.9517,0.5548,-0.6952,1.303
4.398381,-0.9537,0.5553,-0.7042,1.309
4.400471,-0.9537,0.5587,-0.7140,1.316
4.402841,-0.9542,0.5621,-0.7225,1.322
4.405457,-0.9503,0.5658,-0.7330,1.327
4.407901,-0.9493,0.5672,-0.7387,1.330
4.410087,-0.9488,0.5687,-0.7421,1.332
4.412902,-0.9459,0.5658,-0.7470,1.331
4.415472,-0.9468,0.5636,-0.7523,1.334
4.417854,-0.9446,0.5587,-0.7570,1.333
4.420148,-0.9459,0.5528,-0.7645,1.336
4.422756,-0.9483,0.5511,-0.7670,1.338
4.429559,-0.9498,0.5455,-0.7699,1.339
4.430389,-0.9556,0.5379,-0.7680,1.339
4.430853,-0.9630,0.5328,-0.7636,1.339
4.431979,-0.9703,0.5262,-0.7558,1.338
4.434987,-0.9764,0.5189,-0.7467,1.334
4.437409,-0.9852,0.5142,-0.7374,1.334
4.447247,-0.9959,0.5054,-0.7294,1.334
4.448326,-1.0113,0.5001,-0.7198,1.338
4.448574,-1.0245,0.4942,-0.7137,1.343
4.448914,-1.0380,0.4898,-0.7057,1.347
4.449138,-1.0531,0.4876,-0.6983,1.354
4.452109,-1.0668,0.4839,-0.6915,1.360
4.453563,-1.0807,0.4817,-0.6876,1.369
4.457393,-1.0883,0.4788,-0.6847,1.372
4.458463,-1.1025,0.4803,-0.6856,1.384
4.460961,-1.1083,0.4839,-0.6849,1.390
4.463309,-1.1200,0.4842,-0.6866,1.400
4.465893,-1.1257,0.4876,-0.6854,1.405
4.468155,-1.1218,0.4949,-0.6854,1.405
4.471513,-1.1232,0.4986,-0.6852,1.407
4.475908,-1.1237,0.5018,-0.6927,1.412
4.476917,-1.1208,0.5081,-0.6991,1.415
4.478560,-1.1125,0.5101,-0.7113,1.416
4.481102,-1.1034,0.5118,-0.7228,1.415
4.483267,-1.0941,0.5128,-0.7303,1.412
4.485927,-1.0829,0.5155,-0.7352,1.407
4.488468,-1.0714,0.5167,-0.7384,1.400
4.492140,-1.0602,0.5169,-0.7384,1.392
4.493430,-1.0521,0.5181,-0.7357,1.384
4.496177,-1.0453,0.5211,-0.7286,1.377
4.498496,-1.0392,0.5245,-0.7223,1.370
4.501112,-1.0341,0.5272,-0.7159,1.364
4.503579,-1.0299,0.5311,-0.7108,1.359
4.506272,-1.0204,0.5377,-0.7088,1.354
4.510208,-1.0116,0.5411,-0.7076,1.348
4.511252,-1.0030,0.5394,-0.7115,1.343
4.512990,-0.9964,0.5372,-0.7152,1.339
4.515939,-0.9940,0.5352,-0.7228,1.340
4.517865,-0.9930,0.5294,-0.7281,1.340
4.520672,-0.9957,0.5247,-0.7316,1.342
4.525223,-1.0013,0.5181,-0.7299,1.343
4.526288,-1.0077,0.5125,-0.7255,1.343
4.528225,-1.0192,0.5025,-0.7211,1.346
4.530551,-1.0270,0.4913,-0.7172,1.345
4.532662,-1.0421,0.4815,-0.7132,1.352
4.535591,-1.0553,0.4673,-0.7015,1.351
4.538138,-1.0653,0.4551,-0.6986,1.353
4.541708,-1.0729,0.4422,-0.6900,1.350
4.542936,-1.0817,0.4312,-0.6812,1.349
4.545027,-1.0871,0.4251,-0.6768,1.349
4.547450,-1.0929,0.4151,-0.6707,1.348
4.550138,-1.0927,0.4102,-0.6637,1.343
4.553096,-1.0922,0.4048,-0.6578,1.338
4.554892,-1.0944,0.4028,-0.6507,1.335
4.566168,-1.0929,0.4058,-0.6448,1.332
4.567428,-1.0898,0.4085,-0.6370,1.327
4.568174,-1.0873,0.4124,-0.6326,1.324
4.568805,-1.0858,0.4182,-0.6302,1.323
4.569531,-1.0883,0.4253,-0.6277,1.326
4.570291,-1.0863,0.4366,-0.6226,1.326
4.571982,-1.0795,0.4451,-0.6216,1.323
4.580164,-1.0719,0.4568,-0.6211,1.320
4.581105,-1.0621,0.4693,-0.6204,1.317
4.581853,-1.0494,0.4813,-0.6214,1.311
4.582154,-1.0358,0.4952,-0.6268,1.308
4.584227,-1.0196,0.5072,-0.6321,1.302
4.586648,-1.0038,0.5218,-0.6400,1.300
4.591351,-0.9886,0.5330,-0.6517,1.299
4.592037,-0.9752,0.5453,-0.6624,1.299
4.594173,-0.9639,0.5536,-0.6695,1.298
4.596823,-0.9547,0.5597,-0.6742,1.296
4.598897,-0.9481,0.5665,-0.6722,1.293
4.601857,-0.9407,0.5670,-0.6668,1.285
4.603912,-0.9349,0.5672,-0.6612,1.278
4.608663,-0.9332,0.5631,-0.6546,1.271
4.609554,-0.9324,0.5594,-0.6468,1.265
4.611490,-0.9371,0.5545,-0.6441,1.265
4.614030,-0.9410,0.5467,-0.6424,1.264
4.616236,-0.9456,0.5396,-0.6380,1.262
4.618776,-0.9500,0.5296,-0.6373,1.261
4.621160,-0.9571,0.5196,-0.6351,1.261
4.624522,-0.9642,0.5116,-0.6307,1.261
4.626270,-0.9669,0.5032,-0.6238,1.256
4.628918,-0.9718,0.4932,-0.6211,1.254
4.631195,-0.9742,0.4883,-0.6185,1.253
4.633912,-0.9740,0.4808,-0.6099,1.246
4.636707,-0.9730,0.4795,-0.6001,1.240
4.641122,-0.9688,0.4749,-0.5931,1.231
4.642099,-0.9622,0.4752,-0.5862,1.223
4.643769,-0.9532,0.4793,-0.5830,1.216
4.646425,-0.9424,0.4854,-0.5821,1.209
4.649020,-0.9334,0.4930,-0.5764,1.203
4.651300,-0.9256,0.5010,-0.5755,1.200
4.653552,-0.9178,0.5067,-0.5769,1.197
4.657930,-0.9114,0.5150,-0.5738,1.194
4.658951,-0.9021,0.5199,-0.5728,1.188
4.661231,-0.8926,0.5240,-0.5720,1.183
4.663371,-0.8831,0.5272,-0.5694,1.176
4.665902,-0.8765,0.5282,-0.5679,1.170
4.668338,-0.8692,0.5335,-0.5667,1.167
4.671056,-0.8645,0.5321,-0.5669,1.163
4.675149,-0.8604,0.5301,-0.5681,1.159
4.676209,-0.8550,0.5313,-0.5667,1.155
4.678515,-0.8496,0.5321,-0.5686,1.153
4.681253,-0.8442,0.5333,-0.5640,1.147
4.682936,-0.8357,0.5345,-0.5642,1.141
4.685384,-0.8320,0.5328,-0.5635,1.137
4.688155,-0.8257,0.5326,-0.5640,1.133
4.691882,-0.8198,0.5304,-0.5647,1.128
4.693076,-0.8135,0.5287,-0.5635,1.122
4.695304,-0.8054,0.5235,-0.5669,1.115
4.697774,-0.7998,0.5225,-0.5679,1.111
4.701390,-0.7920,0.5186,-0.5681,1.104
4.702773,-0.7858,0.5162,-0.5669,1.098
4.716438,-0.7829,0.5147,-0.5694,1.096
4.717807,-0.7793,0.5108,-0.5652,1.090
4.718361,-0.7783,0.5101,-0.5628,1.087
4.718870,-0.7761,0.5076,-0.5610,1.084
4.719378,-0.7724,0.5096,-0.5574,1.080
4.719986,-0.7736,0.5074,-0.5532,1.078
4.720793,-0.7690,0.5081,-0.5471,1.072
4.737422,-0.7658,0.5086,-0.5422,1.067
4.739319,-0.7619,0.5118,-0.5359,1.063
4.739952,-0.7600,0.5096,-0.5308,1.058
4.740528,-0.7565,0.5118,-0.5268,1.054
4.740998,-0.7534,0.5111,-0.5225,1.050
4.741759,-0.7514,0.5128,-0.5229,1.049
4.742366,-0.7487,0.5164,-0.5232,1.049
4.742993,-0.7468,0.5147,-0.5237,1.047
4.744052,-0.7470,0.5137,-0.5268,1.049
4.744891,-0.7424,0.5147,-0.5261,1.045
4.746978,-0.7389,0.5189,-0.5259,1.045
4.749625,-0.7343,0.5218,-0.5207,1.041
4.751954,-0.7270,0.5228,-0.5171,1.034
4.754337,-0.7211,0.5255,-0.5146,1.030
4.760268,-0.7160,0.5267,-0.5080,1.024
4.761408,-0.7148,0.5272,-0.5078,1.023
4.761938,-0.7130,0.5267,-0.5090,1.022
4.764416,-0.7126,0.5274,-0.5129,1.024
4.767357,-0.7091,0.5252,-0.5139,1.021
4.769351,-0.7069,0.5230,-0.5156,1.019
4.772096,-0.7055,0.5189,-0.5137,1.015
4.776129,-0.7030,0.5172,-0.5122,1.012
4.777018,-0.7011,0.5145,-0.5097,1.008
4.778826,-0.6974,0.5108,-0.5088,1.003
4.781589,-0.6962,0.5086,-0.5049,0.999
4.783826,-0.6962,0.5076,-0.5012,0.997
4.786517,-0.6950,0.5089,-0.4966,0.994
4.791420,-0.6942,0.5103,-0.4939,0.993
4.792336,-0.6955,0.5096,-0.4868,0.990
4.793683,-0.6950,0.5152,-0.4804,0.990
4.796373,-0.6925,0.5177,-0.4707,0.984
4.799186,-0.6950,0.5211,-0.4633,0.984
4.801130,-0.6959,0.5216,-0.4550,0.982
4.803568,-0.6972,0.5213,-0.4489,0.979
4.815124,-0.6964,0.5250,-0.4457,0.979
4.816244,-0.6940,0.5262,-0.4435,0.977
4.816668,-0.6933,0.5274,-0.4423,0.977
4.817073,-0.6886,0.5306,-0.4428,0.976
4.817476,-0.6872,0.5294,-0.4453,0.975
4.818478,-0.6840,0.5267,-0.4435,0.971
4.821011,-0.6793,0.5274,-0.4409,0.966
4.829279,-0.6764,0.5296,-0.4401,0.965
4.830625,-0.6725,0.5294,-0.4355,0.960
4.831169,-0.6701,0.5316,-0.4369,0.960
4.831734,-0.6679,0.5301,-0.4355,0.957
4.833367,-0.6639,0.5335,-0.4318,0.955
4.836337,-0.6559,0.5348,-0.4260,0.947
4.838141,-0.6500,0.5382,-0.4225,0.944
4.842577,-0.6454,0.5411,-0.4174,0.940
4.843528,-0.6378,0.5445,-0.4084,0.933
4.845806,-0.6332,0.5499,-0.4030,0.930
4.847891,-0.6253,0.5560,-0.4003,0.928
4.850564,-0.6175,0.5636,-0.3969,0.925
4.853667,-0.6104,0.5724,-0.3947,0.925
4.855555,-0.6048,0.5792,-0.3942,0.926
4.859052,-0.5997,0.5836,-0.3983,0.927
4.861254,-0.5958,0.5902,-0.3993,0.929
4.862723,-0.5907,0.5956,-0.4057,0.932
4.865247,-0.5858,0.5956,-0.4115,0.931
4.867821,-0.5772,0.5988,-0.4162,0.930
4.870420,-0.5736,0.6005,-0.4189,0.930
4.874868,-0.5682,0.6002,-0.4206,0.927
4.875791,-0.5652,0.5975,-0.4191,0.923
4.877602,-0.5609,0.5966,-0.4174,0.919
4.880242,-0.5582,0.5929,-0.4133,0.913
4.882392,-0.5543,0.5909,-0.4101,0.908
4.884945,-0.5538,0.5858,-0.4079,0.903
4.887285,-0.5538,0.5839,-0.4027,0.900
4.892205,-0.5508,0.5800,-0.3971,0.893
4.893098,-0.5518,0.5763,-0.3920,0.889
4.894978,-0.5506,0.5753,-0.3856,0.885
4.897579,-0.5535,0.5714,-0.3783,0.881
4.899708,-0.5530,0.5704,-0.3690,0.876
4.902239,-0.5538,0.5694,-0.3617,0.873
4.904655,-0.5543,0.5672,-0.3529,0.868
4.913464,-0.5530,0.5651,-0.3448,0.863
4.914191,-0.5525,0.5648,-0.3378,0.859
4.916385,-0.5528,0.5643,-0.3326,0.857
4.916721,-0.5494,0.5648,-0.3299,0.854
4.918790,-0.5472,0.5646,-0.3246,0.851
4.919113,-0.5433,0.5655,-0.3219,0.848
4.921577,-0.5369,0.5655,-0.3168,0.842
4.924455,-0.5306,0.5665,-0.3116,0.836
4.926532,-0.5188,0.5702,-0.3050,0.829
4.928933,-0.5095,0.5738,-0.3026,0.825
4.931555,-0.4993,0.5782,-0.2972,0.820
4.934109,-0.4871,0.5802,-0.2945,0.813
4.936552,-0.4753,0.5839,-0.2921,0.808
4.940348,-0.4636,0.5863,-0.2857,0.800
4.941911,-0.4534,0.5912,-0.2843,0.797
4.944092,-0.4438,0.5966,-0.2806,0.795
4.947048,-0.4306,0.6024,-0.2791,0.791
4.949167,-0.4228,0.6061,-0.2767,0.789
4.951485,-0.4138,0.6063,-0.2762,0.784
4.953807,-0.4038,0.6080,-0.2752,0.780
4.959665,-0.3962,0.6054,-0.2730,0.773
4.960882,-0.3911,0.6017,-0.2691,0.766
4.961901,-0.3823,0.6005,-0.2679,0.761
4.963743,-0.3725,0.5961,-0.2635,0.751
4.966494,-0.3654,0.5956,-0.2608,0.746
4.968784,-0.3591,0.5902,-0.2579,0.737
4.972379,-0.3552,0.5856,-0.2530,0.730
4.977121,-0.3508,0.5780,-0.2488,0.720
4.978406,-0.3451,0.5753,-0.2457,0.714
4.978914,-0.3383,0.5690,-0.2422,0.705
4.981407,-0.3359,0.5626,-0.2383,0.697
4.983615,-0.3293,0.5582,-0.2366,0.690
4.986381,-0.3256,0.5511,-0.2354,0.682
4.988354,-0.3222,0.5440,-0.2310,0.673
4.993801,-0.3153,0.5372,-0.2281,0.663
4.994896,-0.3122,0.5311,-0.2251,0.656
4.996001,-0.3065,0.5228,-0.2229,0.646
4.998640,-0.3019,0.5167,-0.2156,0.636
5.000984,-0.2951,0.5096,-0.2090,0.625
5.003572,-0.2885,0.5047,-0.1966,0.614
5.015763,-0.2819,0.5003,-0.1895,0.605
5.016793,-0.2765,0.4966,-0.1809,0.597
5.017436,-0.2709,0.4959,-0.1756,0.592
5.017953,-0.2679,0.4959,-0.1709,0.589
5.018446,-0.2631,0.4949,-0.1665,0.585
5.018944,-0.2596,0.4969,-0.1665,0.585
5.021158,-0.2550,0.4984,-0.1716,0.586
5.033796,-0.2521,0.4969,-0.1729,0.583
5.035273,-0.2462,0.4966,-0.1765,0.582
5.035808,-0.2406,0.4954,-0.1836,0.581
5.036335,-0.2333,0.4947,-0.1856,0.578
5.036976,-0.2252,0.4940,-0.1895,0.575
5.037552,-0.2181,0.4918,-0.1927,0.571
