time,gFx,gFy,gFz,TgF
7.81141307,-0.0261,0.4554,1.3408,1.416
7.813758799,-0.0261,0.4551,1.3181,1.395
7.816253747,-0.0263,0.4561,1.2978,1.376
7.818611299,-0.0271,0.4571,1.2763,1.356
7.821366403,-0.0254,0.4563,1.2558,1.336
7.823349372,-0.0249,0.4578,1.2338,1.316
7.825640622,-0.0232,0.4583,1.2135,1.297
7.829469424,-0.0210,0.4627,1.1915,1.278
7.830978122,-0.0197,0.4651,1.1688,1.258
7.833592705,-0.0188,0.4661,1.1485,1.240
7.836202445,-0.0197,0.4622,1.1234,1.215
7.840442393,-0.0192,0.4627,1.1063,1.199
7.841041716,-0.0190,0.4617,1.0855,1.180
7.843589736,-0.0185,0.4642,1.0655,1.162
7.845955049,-0.0190,0.4649,1.0476,1.146
7.848413539,-0.0149,0.4686,1.0266,1.129
7.850802184,-0.0144,0.4700,1.0066,1.111
7.853226768,-0.0117,0.4708,0.9844,1.091
7.858590413,-0.0129,0.4737,0.9616,1.072
7.859199007,-0.0134,0.4752,0.9404,1.054
7.865708434,-0.0134,0.4766,0.9179,1.034
7.866126716,-0.0151,0.4769,0.8959,1.015
7.866294424,-0.0131,0.4776,0.8759,0.998
7.867806403,-0.0136,0.4805,0.8561,0.982
7.870388747,-0.0151,0.4849,0.8358,0.966
7.876009216,-0.0146,0.4901,0.8182,0.954
7.876581299,-0.0173,0.4947,0.8011,0.942
7.877430309,-0.0210,0.4986,0.7826,0.928
7.880623903,-0.0234,0.5020,0.7652,0.916
7.882947393,-0.0285,0.5040,0.7489,0.903
7.885708903,-0.0307,0.5076,0.7374,0.896
7.887983903,-0.0329,0.5116,0.7222,0.886
7.890577757,-0.0344,0.5147,0.7117,0.879
7.892260518,-0.0363,0.5174,0.7015,0.872
7.895581663,-0.0368,0.5196,0.6922,0.866
7.898077601,-0.0385,0.5243,0.6841,0.863
7.900062601,-0.0381,0.5252,0.6756,0.857
7.902690674,-0.0405,0.5284,0.6697,0.854
7.905710986,-0.0405,0.5301,0.6643,0.851
7.907927341,-0.0410,0.5321,0.6614,0.850
7.909601872,-0.0412,0.5350,0.6548,0.847
7.912696143,-0.0412,0.5372,0.6548,0.848
7.915287653,-0.0410,0.5406,0.6504,0.847
7.918341768,-0.0383,0.5440,0.6485,0.847
7.920266299,-0.0378,0.5460,0.6467,0.847
7.923398799,-0.0390,0.5489,0.6453,0.848
7.924379945,-0.0356,0.5533,0.6487,0.853
7.928077913,-0.0342,0.5550,0.6497,0.855
7.929682445,-0.0300,0.5555,0.6499,0.856
7.932624632,-0.0280,0.5555,0.6514,0.857
7.934812861,-0.0251,0.5575,0.6538,0.860
7.937526663,-0.0207,0.5589,0.6555,0.862
7.940945934,-0.0170,0.5597,0.6565,0.863
7.941473799,-0.0141,0.5587,0.6590,0.864
7.94481583,-0.0134,0.5604,0.6621,0.868
7.946618903,-0.0080,0.5599,0.6643,0.869
7.949537653,-0.0058,0.5597,0.6702,0.873
7.952350882,-0.0017,0.5580,0.6746,0.875
7.954524945,0.0013,0.5587,0.6748,0.876
7.956922549,0.0025,0.5621,0.6775,0.880
7.95888083,0.0052,0.5611,0.6807,0.882
7.961889111,0.0074,0.5638,0.6863,0.888
7.964320101,0.0054,0.5665,0.6893,0.892
7.966444945,0.0040,0.5687,0.6902,0.894
7.969366195,0.0020,0.5675,0.6927,0.895
7.971761351,-0.0004,0.5670,0.6971,0.899
7.973768643,-0.0061,0.5677,0.6973,0.899
7.978369111,-0.0078,0.5677,0.7034,0.904
7.978877913,-0.0134,0.5680,0.7042,0.905
7.980958643,-0.0141,0.5670,0.7061,0.906
7.983479528,-0.0175,0.5670,0.7108,0.909
7.986767757,-0.0180,0.5658,0.7166,0.913
7.988633538,-0.0183,0.5675,0.7205,0.917
7.991255986,-0.0205,0.5653,0.7244,0.919
7.99357583,-0.0222,0.5655,0.7335,0.926
7.996255153,-0.0200,0.5660,0.7418,0.933
7.998249476,-0.0207,0.5643,0.7516,0.940
8.000636403,-0.0202,0.5646,0.7638,0.950
8.003266455,-0.0195,0.5638,0.7740,0.958
8.013310049,-0.0207,0.5643,0.7853,0.967
8.01451458,-0.0205,0.5633,0.7970,0.976
8.014752288,-0.0185,0.5599,0.8082,0.983
8.01496208,-0.0173,0.5604,0.8251,0.998
8.015737132,-0.0178,0.5594,0.8353,1.006
8.019100674,-0.0205,0.5582,0.8478,1.015
8.021150466,-0.0229,0.5558,0.8610,1.025
8.035007288,-0.0249,0.5536,0.8737,1.035
8.035938643,-0.0266,0.5494,0.8832,1.041
8.036329007,-0.0263,0.5489,0.8942,1.050
8.036648018,-0.0263,0.5460,0.9020,1.055
8.03695958,-0.0263,0.5470,0.9108,1.063
8.037535466,-0.0273,0.5440,0.9182,1.068
8.038078903,-0.0232,0.5455,0.9240,1.073
8.041234372,-0.0190,0.5467,0.9331,1.082
8.042836611,-0.0156,0.5472,0.9389,1.087
8.045508174,-0.0122,0.5438,0.9416,1.087
8.048140466,-0.0097,0.5423,0.9423,1.087
8.050722549,-0.0102,0.5401,0.9463,1.090
8.053382341,-0.0078,0.5362,0.9502,1.091
8.055135986,-0.0092,0.5328,0.9551,1.094
8.058458122,-0.0075,0.5316,0.9519,1.090
8.060667393,-0.0078,0.5326,0.9533,1.092
8.063115518,-0.0097,0.5350,0.9524,1.092
8.065576611,-0.0083,0.5348,0.9541,1.094
8.068308226,-0.0095,0.5350,0.9529,1.093
8.070435413,-0.0129,0.5379,0.9511,1.093
8.073246403,-0.0146,0.5362,0.9485,1.090
8.074994528,-0.0195,0.5392,0.9499,1.092
8.077945101,-0.0219,0.5382,0.9489,1.091
8.080450934,-0.0258,0.5370,0.9472,1.089
8.082827757,-0.0290,0.5357,0.9458,1.087
8.085386143,-0.0329,0.5306,0.9406,1.080
8.088440257,-0.0342,0.5311,0.9416,1.082
8.090548226,-0.0378,0.5299,0.9433,1.083
8.092300153,-0.0412,0.5291,0.9458,1.085
8.09530458,-0.0432,0.5277,0.9438,1.082
8.097975778,-0.0417,0.5269,0.9458,1.083
8.100465778,-0.0420,0.5296,0.9460,1.085
8.102577393,-0.0417,0.5304,0.9450,1.084
8.105275986,-0.0395,0.5301,0.9465,1.086
8.107482393,-0.0407,0.5318,0.9465,1.086
8.109547913,-0.0390,0.5333,0.9460,1.087
8.112767705,-0.0417,0.5326,0.9463,1.087
8.114792913,-0.0415,0.5326,0.9455,1.086
8.118087497,-0.0344,0.5401,0.9218,1.069
8.120737184,-0.0505,0.5531,0.7818,0.959
8.123570882,-0.1167,0.5536,0.5884,0.816
8.124307601,-0.1619,0.5558,0.4762,0.750
8.127564632,-0.1416,0.5633,0.5097,0.773
8.129892705,-0.0989,0.5680,0.6047,0.836
8.132323799,-0.0732,0.5655,0.6893,0.895
8.135122184,-0.0605,0.5560,0.7398,0.927
8.136708955,-0.0654,0.5436,0.7728,0.947
8.144171507,-0.0708,0.5335,0.7921,0.958
8.145002132,-0.0713,0.5294,0.8014,0.963
8.145265674,-0.0615,0.5296,0.8060,0.966
8.14896458,-0.0447,0.5321,0.8119,0.972
8.149556403,-0.0261,0.5326,0.8297,0.986
8.152076559,-0.0095,0.5355,0.8488,1.004
8.153995726,-0.0004,0.5345,0.8761,1.026
8.164921663,0.0032,0.5328,0.9018,1.047
8.165707549,0.0025,0.5235,0.9255,1.063
8.165993643,-0.0017,0.5199,0.9507,1.084
8.166223018,-0.0090,0.5123,0.9707,1.098
8.168723643,-0.0131,0.5096,0.9844,1.109
8.169149476,-0.0195,0.5079,0.9936,1.116
8.171705465,-0.0224,0.5106,0.9990,1.122
8.174179945,-0.0239,0.5162,1.0034,1.129
8.176139476,-0.0276,0.5238,1.0054,1.134
8.178435205,-0.0256,0.5291,1.0068,1.138
8.182026038,-0.0283,0.5360,1.0068,1.141
8.184188747,-0.0293,0.5404,1.0051,1.142
8.186713643,-0.0334,0.5414,1.0020,1.139
8.189632705,-0.0376,0.5418,0.9973,1.136
8.191231195,-0.0429,0.5438,0.9902,1.131
8.193707705,-0.0488,0.5421,0.9770,1.118
8.19614307,-0.0564,0.5423,0.9582,1.102
8.198874059,-0.0596,0.5448,0.9416,1.089
8.201497861,-0.0552,0.5509,0.9216,1.075
8.204462549,-0.0473,0.5585,0.9003,1.061
8.207565465,-0.0398,0.5672,0.8749,1.043
8.209016924,-0.0305,0.5758,0.8554,1.032
8.211196299,-0.0273,0.5787,0.8349,1.016
8.213436611,-0.0241,0.5824,0.8182,1.005
8.216534788,-0.0210,0.5812,0.8058,0.994
8.218659528,-0.0192,0.5802,0.7960,0.985
8.221330778,-0.0207,0.5756,0.7887,0.977
8.22421083,-0.0212,0.5724,0.7855,0.972
8.225849007,-0.0217,0.5687,0.7872,0.971
8.228526559,-0.0244,0.5675,0.7877,0.971
8.230899632,-0.0258,0.5663,0.7914,0.973
8.234359372,-0.0288,0.5651,0.7960,0.977
8.235333174,-0.0307,0.5636,0.7967,0.976
8.238186455,-0.0324,0.5626,0.8043,0.982
8.241009528,-0.0322,0.5641,0.8109,0.988
