time,gFx,gFy,gFz,TgF
0.145293542,0.0003,0.4830,0.9162,1.036
0.147635364,0.0010,0.4820,0.9130,1.032
0.151207604,0.0032,0.4808,0.9116,1.031
0.152791042,0.0044,0.4835,0.9081,1.029
0.155167031,0.0040,0.4837,0.9042,1.025
0.156791094,0.0035,0.4837,0.9030,1.024
0.159975729,0.0035,0.4835,0.8996,1.021
0.162721146,0.0044,0.4837,0.8959,1.018
0.164740469,0.0037,0.4859,0.8940,1.017
0.167715469,0.0005,0.4857,0.8910,1.015
0.169131719,-0.0017,0.4861,0.8898,1.014
0.171870625,-0.0019,0.4844,0.8884,1.012
0.174907969,-0.0034,0.4861,0.8906,1.015
0.177554114,-0.0043,0.4864,0.8906,1.015
0.179474323,-0.0046,0.4869,0.8918,1.016
0.182719219,-0.0029,0.4879,0.8930,1.018
0.185683281,-0.0056,0.4876,0.8940,1.018
0.186720417,-0.0043,0.4874,0.8947,1.019
0.189917239,-0.0036,0.4886,0.8981,1.022
0.192335677,-0.0048,0.4886,0.8984,1.023
0.194711979,-0.0048,0.4881,0.9008,1.025
0.197270469,-0.0021,0.4871,0.9030,1.026
0.20092526,-0.0014,0.4866,0.9050,1.028
0.201448333,0.0005,0.4857,0.9042,1.026
0.204238594,0.0020,0.4844,0.9045,1.026
0.20714401,0.0025,0.4839,0.9059,1.027
0.20987276,0.0013,0.4832,0.9062,1.027
0.212242448,0.0020,0.4827,0.9074,1.028
0.214383437,0.0047,0.4825,0.9055,1.026
0.218834531,0.0032,0.4835,0.9057,1.027
0.219953906,0.0052,0.4825,0.9040,1.025
0.220952187,0.0049,0.4835,0.9037,1.025
0.224601771,0.0047,0.4832,0.9025,1.024
0.226731562,0.0052,0.4820,0.9035,1.024
0.229420885,0.0069,0.4827,0.9028,1.024
0.231525156,0.0042,0.4852,0.9001,1.023
0.233317187,0.0035,0.4832,0.8972,1.019
0.236269844,0.0013,0.4847,0.8942,1.017
0.239457344,0.0003,0.4822,0.8928,1.015
0.241504844,-0.0014,0.4820,0.8920,1.014
0.244130729,-0.0031,0.4825,0.8906,1.013
0.246426979,-0.0043,0.4832,0.8884,1.011
0.250728698,-0.0048,0.4825,0.8866,1.009
0.25121151,-0.0053,0.4857,0.8884,1.012
0.253477604,-0.0046,0.4854,0.8854,1.010
0.256421667,-0.0056,0.4835,0.8837,1.007
0.258125937,-0.0068,0.4842,0.8835,1.007
0.261574583,-0.0068,0.4859,0.8818,1.007
0.2637075,-0.0061,0.4844,0.8820,1.006
0.265678958,-0.0083,0.4839,0.8810,1.005
0.268137187,-0.0073,0.4859,0.8820,1.007
0.270877291,-0.0056,0.4842,0.8813,1.006
0.273923229,-0.0058,0.4847,0.8813,1.006
0.27612526,-0.0068,0.4832,0.8830,1.007
0.278566562,-0.0053,0.4815,0.8825,1.005
0.281144896,-0.0056,0.4844,0.8818,1.006
0.284939687,-0.0048,0.4813,0.8818,1.005
0.285395469,-0.0051,0.4820,0.8849,1.008
0.288290521,-0.0039,0.4835,0.8864,1.010
0.290496771,-0.0029,0.4835,0.8859,1.009
0.293473385,-0.0026,0.4839,0.8864,1.010
0.296015677,-0.0021,0.4837,0.8891,1.012
0.301127448,-0.0009,0.4827,0.8898,1.012
0.301580469,-0.0019,0.4815,0.8913,1.013
0.303114531,0.0003,0.4830,0.8908,1.013
0.305635521,-0.0009,0.4817,0.8923,1.014
0.308558021,-0.0031,0.4837,0.8920,1.015
0.311266406,-0.0012,0.4817,0.8928,1.014
0.313903541,-0.0021,0.4817,0.8957,1.017
0.316291823,-0.0026,0.4803,0.8920,1.013
0.317592396,-0.0041,0.4783,0.8920,1.012
0.320118125,-0.0039,0.4805,0.8935,1.015
0.323833021,-0.0026,0.4793,0.8942,1.015
0.325581458,-0.0029,0.4791,0.8937,1.014
0.328133021,-0.0029,0.4800,0.8915,1.013
0.33067026,-0.0041,0.4791,0.8903,1.011
0.335409739,-0.0061,0.4793,0.8915,1.012
0.335874479,-0.0046,0.4813,0.8908,1.012
0.337346823,-0.0051,0.4808,0.8906,1.012
0.339899479,-0.0068,0.4822,0.8903,1.013
0.342404531,-0.0061,0.4817,0.8879,1.010
0.345484896,-0.0075,0.4817,0.8876,1.010
0.347829479,-0.0078,0.4813,0.8866,1.009
0.349973646,-0.0068,0.4832,0.8864,1.010
0.352356562,-0.0061,0.4808,0.8847,1.007
0.354432031,-0.0065,0.4832,0.8830,1.007
0.357382656,-0.0039,0.4825,0.8822,1.006
0.36016026,-0.0024,0.4835,0.8815,1.005
0.362474531,-0.0007,0.4842,0.8827,1.007
0.364849114,0.0001,0.4830,0.8818,1.005
0.366574323,0.0015,0.4854,0.8822,1.007
0.369602448,0.0010,0.4844,0.8813,1.006
0.371824323,0.0027,0.4857,0.8820,1.007
0.373877916,0.0049,0.4871,0.8832,1.009
0.376085521,0.0030,0.4859,0.8808,1.006
0.379104479,0.0044,0.4866,0.8796,1.005
0.384722187,0.0062,0.4861,0.8813,1.006
0.386151302,0.0059,0.4859,0.8808,1.006
0.387122239,0.0040,0.4832,0.8805,1.004
0.389212187,0.0022,0.4832,0.8810,1.005
0.391364739,0.0032,0.4827,0.8810,1.005
0.393384479,0.0022,0.4820,0.8813,1.004
0.396041406,0.0013,0.4820,0.8825,1.006
0.400501198,0.0008,0.4842,0.8818,1.006
0.401608333,-0.0017,0.4839,0.8830,1.007
0.403635052,-0.0017,0.4852,0.8842,1.009
0.405830208,-0.0043,0.4837,0.8830,1.007
0.40843401,-0.0051,0.4852,0.8859,1.010
0.410682916,-0.0053,0.4839,0.8913,1.014
0.413318854,-0.0070,0.4854,0.8923,1.016
0.417377916,-0.0070,0.4842,0.8928,1.016
0.418687344,-0.0068,0.4822,0.8937,1.016
0.420826406,-0.0065,0.4832,0.8950,1.017
0.423464114,-0.0087,0.4832,0.8954,1.018
0.425446041,-0.0070,0.4837,0.8964,1.019
0.427909114,-0.0073,0.4842,0.8981,1.020
0.430511146,-0.0073,0.4825,0.8986,1.020
0.43490901,-0.0058,0.4849,0.8981,1.021
0.436004062,-0.0043,0.4849,0.9003,1.023
0.438048177,-0.0048,0.4871,0.9001,1.023
0.440135833,-0.0017,0.4861,0.9018,1.024
0.442870625,-0.0029,0.4852,0.9018,1.024
0.44502401,-0.0017,0.4849,0.9020,1.024
0.44753026,-0.0019,0.4839,0.9052,1.026
0.450670208,-0.0046,0.4827,0.9052,1.026
0.453312344,-0.0019,0.4817,0.9055,1.026
0.455122031,-0.0024,0.4815,0.9059,1.026
0.457989166,-0.0009,0.4815,0.9050,1.025
0.460017708,-0.0012,0.4813,0.9052,1.025
0.462343802,-0.0026,0.4800,0.9045,1.024
0.46928625,-0.0012,0.4813,0.9059,1.026
0.470263073,-0.0036,0.4810,0.9042,1.024
0.470681562,-0.0039,0.4793,0.9023,1.022
0.472127864,-0.0031,0.4815,0.9025,1.023
0.474758021,-0.0024,0.4800,0.9033,1.023
0.477116041,-0.0012,0.4808,0.9018,1.022
0.479619166,-0.0017,0.4815,0.9001,1.021
0.483732812,-0.0039,0.4820,0.9003,1.021
0.484416458,-0.0051,0.4825,0.8984,1.020
0.486817448,-0.0046,0.4822,0.8989,1.020
0.489383281,-0.0058,0.4815,0.8974,1.018
0.491813854,-0.0051,0.4808,0.8937,1.015
0.494454635,-0.0051,0.4830,0.8925,1.015
0.496638229,-0.0053,0.4832,0.8940,1.016
0.501505312,-0.0063,0.4827,0.8932,1.015
0.502578021,-0.0058,0.4825,0.8925,1.015
0.504986718,-0.0078,0.4820,0.8913,1.013
0.506813437,-0.0073,0.4844,0.8915,1.015
0.509360521,-0.0053,0.4839,0.8896,1.013
0.51181125,-0.0046,0.4842,0.8903,1.013
0.516605416,-0.0029,0.4837,0.8908,1.014
0.517660729,-0.0026,0.4879,0.8898,1.015
0.519634583,-0.0021,0.4881,0.8886,1.014
0.521705364,-0.0026,0.4852,0.8906,1.014
0.524458333,-0.0026,0.4869,0.8879,1.013
0.526618854,-0.0039,0.4888,0.8876,1.013
0.529900312,-0.0051,0.4871,0.8898,1.014
0.53441901,-0.0034,0.4869,0.8898,1.014
0.535734687,-0.0036,0.4861,0.8901,1.014
0.536730364,-0.0036,0.4896,0.8906,1.016
0.541118437,-0.0048,0.4879,0.8901,1.015
0.542452604,-0.0029,0.4918,0.8915,1.018
0.54411125,-0.0021,0.4891,0.8898,1.015
0.546333802,-0.0070,0.4888,0.8891,1.015
0.550430625,-0.0056,0.4896,0.8910,1.017
0.551908281,-0.0048,0.4874,0.8928,1.017
0.554654427,-0.0061,0.4898,0.8940,1.019
0.556104739,-0.0078,0.4888,0.8950,1.020
0.559716406,-0.0083,0.4874,0.8950,1.019
0.560968593,-0.0051,0.4876,0.8962,1.020
0.564065364,-0.0036,0.4883,0.8967,1.021
0.574974948,-0.0039,0.4888,0.8937,1.019
0.576060989,-0.0021,0.4893,0.8969,1.022
0.576473906,-0.0014,0.4905,0.8976,1.023
0.576810364,-0.0034,0.4874,0.8962,1.020
0.577850156,-0.0039,0.4876,0.8976,1.022
0.578354739,-0.0058,0.4854,0.8986,1.021
0.58048875,-0.0056,0.4842,0.8981,1.020
0.586519948,-0.0041,0.4854,0.8989,1.022
0.587411823,-0.0039,0.4871,0.8976,1.021
0.587841302,-0.0043,0.4861,0.8986,1.022
0.590361302,-0.0063,0.4874,0.8959,1.020
0.592752656,-0.0048,0.4876,0.8957,1.020
0.595386458,-0.0048,0.4883,0.8979,1.022
0.599977812,-0.0085,0.4861,0.8945,1.018
0.600600364,-0.0092,0.4866,0.8954,1.019
0.602601041,-0.0139,0.4888,0.8952,1.020
0.605159531,-0.0136,0.4866,0.8967,1.020
0.607604271,-0.0134,0.4864,0.8957,1.019
0.609914791,-0.0170,0.4883,0.8928,1.018
0.612476979,-0.0153,0.4881,0.8952,1.020
0.616704635,-0.0161,0.4883,0.8935,1.018
0.617281458,-0.0175,0.4891,0.8964,1.021
0.619796823,-0.0129,0.4903,0.8962,1.022
0.622143333,-0.0124,0.4888,0.8981,1.023
0.624540729,-0.0141,0.4898,0.8974,1.022
0.627040156,-0.0124,0.4908,0.8979,1.023
0.629689166,-0.0109,0.4893,0.8986,1.023
0.634501146,-0.0139,0.4881,0.8964,1.021
0.6350875,-0.0131,0.4908,0.8957,1.021
0.636951041,-0.0139,0.4903,0.8959,1.021
0.639616666,-0.0134,0.4903,0.8945,1.020
0.642385937,-0.0129,0.4888,0.8942,1.019
0.644566771,-0.0124,0.4876,0.8923,1.017
0.647178437,-0.0117,0.4861,0.8928,1.017
0.650581093,-0.0127,0.4844,0.8915,1.015
0.651989531,-0.0129,0.4876,0.8874,1.013
0.654636614,-0.0109,0.4866,0.8918,1.016
0.657144896,-0.0095,0.4866,0.8888,1.013
0.659737031,-0.0097,0.4859,0.8859,1.010
0.6622275,-0.0065,0.4861,0.8835,1.008
0.667392916,-0.0090,0.4881,0.8830,1.009
0.66883151,-0.0080,0.4888,0.8820,1.008
0.670158906,-0.0092,0.4866,0.8820,1.007
0.672010364,-0.0092,0.4871,0.8810,1.007
0.674664062,-0.0119,0.4866,0.8818,1.007
0.676992343,-0.0122,0.4861,0.8832,1.008
0.679992812,-0.0114,0.4835,0.8849,1.008
0.684704739,-0.0124,0.4830,0.8837,1.007
0.685846093,-0.0117,0.4825,0.8844,1.008
0.686782396,-0.0087,0.4822,0.8840,1.007
0.689380989,-0.0090,0.4800,0.8840,1.006
0.692207239,-0.0095,0.4795,0.8854,1.007
0.694077708,-0.0085,0.4803,0.8854,1.007
0.696571093,-0.0092,0.4805,0.8884,1.010
0.701039271,-0.0090,0.4800,0.8920,1.013
0.702391093,-0.0087,0.4791,0.8920,1.013
0.704323073,-0.0053,0.4800,0.8910,1.012
0.706858906,-0.0065,0.4808,0.8913,1.013
0.709270833,-0.0073,0.4822,0.8915,1.014
0.711509375,-0.0039,0.4803,0.8915,1.013
0.713825312,-0.0041,0.4808,0.8930,1.014
0.722222812,-0.0019,0.4800,0.8896,1.011
0.723552448,-0.0017,0.4798,0.8888,1.010
0.724170781,-0.0024,0.4825,0.8869,1.010
0.725000729,-0.0021,0.4805,0.8852,1.007
0.726267239,-0.0002,0.4795,0.8818,1.004
0.729339948,0.0001,0.4813,0.8813,1.004
0.734701354,0.0035,0.4817,0.8805,1.004
0.735691718,0.0030,0.4808,0.8788,1.002
0.736072552,0.0010,0.4817,0.8742,0.998
0.738513802,0.0022,0.4820,0.8722,0.997
0.740640677,0.0032,0.4827,0.8705,0.995
0.743314479,0.0040,0.4844,0.8691,0.995
0.745423593,0.0027,0.4861,0.8686,0.995
0.750328593,0.0018,0.4866,0.8656,0.993
0.75167,0.0015,0.4839,0.8625,0.989
0.753130416,0.0037,0.4869,0.8608,0.989
0.755592343,0.0015,0.4861,0.8600,0.988
0.758007343,0.0003,0.4864,0.8610,0.989
0.760473073,-0.0017,0.4871,0.8600,0.988
0.763196666,-0.0007,0.4859,0.8600,0.988
0.767095416,-0.0017,0.4864,0.8598,0.988
0.770126614,-0.0034,0.4859,0.8581,0.986
0.770937864,-0.0061,0.4854,0.8608,0.988
0.774007135,-0.0080,0.4847,0.8608,0.988
0.77690526,-0.0085,0.4874,0.8644,0.992
0.777711041,-0.0100,0.4830,0.8642,0.990
0.78027401,-0.0144,0.4837,0.8673,0.993
0.783768385,-0.0134,0.4864,0.8688,0.996
0.785513958,-0.0112,0.4861,0.8713,0.998
0.787751145,-0.0107,0.4837,0.8749,1.000
0.792462395,-0.0070,0.4835,0.8761,1.001
0.793035729,-0.0061,0.4842,0.8808,1.005
0.794942552,-0.0053,0.4827,0.8832,1.007
0.797734739,-0.0014,0.4808,0.8842,1.006
0.802094687,-0.0009,0.4813,0.8881,1.010
0.803258593,0.0010,0.4803,0.8915,1.013
0.805517448,0.0018,0.4815,0.8918,1.013
0.807686198,0.0022,0.4793,0.8928,1.013
0.8100075,0.0032,0.4783,0.8947,1.015
0.812498229,0.0025,0.4783,0.8923,1.012
0.817231302,0.0025,0.4778,0.8954,1.015
0.818463073,0.0010,0.4766,0.8959,1.015
0.819868645,0.0020,0.4788,0.8950,1.015
0.822128906,0.0005,0.4773,0.8962,1.015
0.825018281,-0.0009,0.4781,0.8989,1.018
0.826946823,-0.0036,0.4764,0.9001,1.018
0.829963593,-0.0068,0.4776,0.8981,1.017
0.83396151,-0.0095,0.4800,0.8964,1.017
0.834957239,-0.0100,0.4776,0.8998,1.019
0.837494062,-0.0139,0.4795,0.9003,1.020
0.840206145,-0.0166,0.4793,0.9020,1.022
0.841872291,-0.0180,0.4771,0.9020,1.021
0.844409583,-0.0180,0.4788,0.9003,1.020
0.846661041,-0.0183,0.4820,0.9023,1.023
0.855586562,-0.0183,0.4842,0.9020,1.024
0.856989427,-0.0146,0.4817,0.8986,1.020
0.857659218,-0.0136,0.4817,0.8998,1.021
0.858889375,-0.0105,0.4852,0.8976,1.020
0.859972448,-0.0090,0.4876,0.8976,1.022
0.861796666,-0.0085,0.4866,0.8986,1.022
0.864353333,-0.0063,0.4871,0.8981,1.022
0.867670364,-0.0046,0.4883,0.8957,1.020
0.869440885,-0.0036,0.4871,0.8928,1.017
0.871439948,-0.0029,0.4881,0.8942,1.019
0.873872552,-0.0021,0.4864,0.8945,1.018
0.876271406,-0.0012,0.4876,0.8913,1.016
0.879341093,0.0008,0.4908,0.8918,1.018
0.885637031,0.0005,0.4896,0.8908,1.016
0.887110104,0.0005,0.4883,0.8906,1.016
0.887779739,0.0020,0.4903,0.8898,1.016
0.889445989,0.0020,0.4925,0.8920,1.019
0.891309948,0.0035,0.4944,0.8908,1.019
0.893715937,0.0018,0.4930,0.8898,1.017
0.896164323,0.0035,0.4947,0.8891,1.017
0.901275885,0.0010,0.4932,0.8896,1.017
0.902222083,0.0013,0.4942,0.8874,1.016
0.903145156,-0.0002,0.4969,0.8874,1.017
0.905733593,0.0001,0.4964,0.8854,1.015
0.908397604,-0.0012,0.4949,0.8857,1.015
0.91064875,-0.0021,0.4949,0.8830,1.012
0.913194895,-0.0002,0.4979,0.8844,1.015
0.916732395,0.0005,0.4959,0.8835,1.013
0.918038541,0.0010,0.4947,0.8842,1.013
0.920488698,0.0003,0.4944,0.8844,1.013
0.922880052,-0.0002,0.4942,0.8852,1.014
0.925238697,0.0010,0.4949,0.8852,1.014
0.927993697,-0.0012,0.4932,0.8893,1.017
0.930308541,-0.0031,0.4962,0.8908,1.020
0.933413802,-0.0036,0.4942,0.8908,1.019
0.93553125,-0.0065,0.4954,0.8954,1.023
0.937586093,-0.0068,0.4957,0.8950,1.023
0.940599322,-0.0083,0.4942,0.8986,1.026
0.942562187,-0.0090,0.4959,0.9003,1.028
0.945567968,-0.0075,0.4962,0.9030,1.030
0.950960312,-0.0097,0.4949,0.9040,1.031
0.95222026,-0.0092,0.4959,0.9086,1.035
0.952797291,-0.0095,0.4942,0.9118,1.037
0.955040156,-0.0100,0.4940,0.9099,1.035
0.957803333,-0.0092,0.4962,0.9143,1.040
0.960324635,-0.0058,0.4937,0.9155,1.040
0.962460833,-0.0075,0.4940,0.9155,1.040
0.966538489,-0.0061,0.4935,0.9177,1.042
0.968864583,-0.0026,0.4942,0.9182,1.043
0.971146614,-0.0041,0.4925,0.9167,1.041
0.975038958,-0.0021,0.4937,0.9196,1.044
1.001105572,-0.0012,0.4952,0.9179,1.043
1.003337291,-0.0012,0.4942,0.9189,1.043
1.004075104,-0.0002,0.4949,0.9157,1.041
1.004658281,-0.0007,0.4957,0.9128,1.039
1.005220677,-0.0002,0.4957,0.9128,1.039
1.005743229,-0.0031,0.4944,0.9089,1.035
1.006240989,-0.0046,0.4927,0.9084,1.033
1.006745729,-0.0048,0.4920,0.9052,1.030
1.007248281,-0.0073,0.4935,0.9035,1.030
1.007757187,-0.0097,0.4930,0.9018,1.028
1.008497447,-0.0117,0.4940,0.8994,1.026
1.009326666,-0.0134,0.4954,0.8959,1.024
1.009864375,-0.0146,0.4940,0.8950,1.022
1.010391614,-0.0180,0.4962,0.8915,1.020
1.011088958,-0.0183,0.4971,0.8906,1.020
1.011628437,-0.0192,0.4996,0.8893,1.020
1.014053333,-0.0185,0.4984,0.8886,1.019
1.017322343,-0.0170,0.4998,0.8876,1.019
1.019110208,-0.0175,0.4988,0.8866,1.017
1.021647239,-0.0183,0.4996,0.8859,1.017
1.023680364,-0.0197,0.5003,0.8847,1.017
1.026402343,-0.0210,0.5008,0.8835,1.016
1.028850572,-0.0195,0.5003,0.8842,1.016
1.034020364,-0.0229,0.5010,0.8835,1.016
1.034941666,-0.0214,0.5015,0.8844,1.017
1.036109583,-0.0195,0.5003,0.8835,1.015
1.039230989,-0.0183,0.5001,0.8876,1.019
1.041284947,-0.0185,0.5006,0.8891,1.020
1.045027031,-0.0151,0.5015,0.8903,1.022
1.046365781,-0.0144,0.5028,0.8940,1.026
1.051004583,-0.0124,0.5020,0.8954,1.027
1.052032031,-0.0100,0.5013,0.9003,1.031
1.053666302,-0.0087,0.5025,0.9006,1.031
1.056422395,-0.0075,0.5032,0.9006,1.032
1.059193437,-0.0078,0.5025,0.9033,1.034
1.060944166,-0.0070,0.5013,0.9042,1.034
1.063388281,-0.0063,0.5013,0.9050,1.035
1.067681093,-0.0056,0.5023,0.9047,1.035
1.069022083,-0.0058,0.5047,0.9040,1.035
1.071055572,-0.0075,0.5028,0.9018,1.032
1.073288906,-0.0085,0.5020,0.9023,1.033
1.075702395,-0.0119,0.5040,0.9003,1.032
1.078396979,-0.0141,0.5037,0.8994,1.031
1.080669687,-0.0139,0.5040,0.8954,1.028
1.089394218,-0.0168,0.5052,0.8950,1.028
1.090815156,-0.0210,0.5059,0.8930,1.027
1.091474322,-0.0195,0.5059,0.8898,1.024
1.092088854,-0.0266,0.5054,0.8893,1.023
1.094989791,-0.0288,0.5042,0.8869,1.021
1.095933593,-0.0302,0.5047,0.8844,1.019
1.10127302,-0.0288,0.5059,0.8837,1.019
1.102680937,-0.0276,0.5054,0.8815,1.017
1.103128541,-0.0268,0.5072,0.8793,1.015
1.105180833,-0.0256,0.5062,0.8791,1.015
1.107605104,-0.0246,0.5067,0.8769,1.013
1.109867083,-0.0236,0.5079,0.8749,1.012
1.112640781,-0.0224,0.5084,0.8761,1.013
1.117007916,-0.0195,0.5081,0.8779,1.014
1.117691979,-0.0200,0.5086,0.8779,1.015
1.120108697,-0.0170,0.5094,0.8798,1.017
1.122846562,-0.0151,0.5091,0.8805,1.017
1.124860572,-0.0144,0.5079,0.8805,1.017
1.127248958,-0.0136,0.5084,0.8808,1.017
1.129906354,-0.0129,0.5091,0.8805,1.017
1.135065833,-0.0149,0.5086,0.8803,1.017
1.136118385,-0.0141,0.5081,0.8810,1.017
1.137323489,-0.0163,0.5079,0.8822,1.018
1.140032604,-0.0163,0.5081,0.8808,1.017
1.14244427,-0.0156,0.5074,0.8810,1.017
1.145263489,-0.0156,0.5096,0.8820,1.019
1.147103697,-0.0168,0.5108,0.8815,1.019
1.150964374,-0.0156,0.5098,0.8810,1.018
1.152694114,-0.0153,0.5101,0.8820,1.019
1.154554843,-0.0183,0.5094,0.8835,1.020
1.157228437,-0.0178,0.5113,0.8830,1.020
1.159579114,-0.0173,0.5113,0.8805,1.018
1.161925364,-0.0188,0.5118,0.8815,1.019
1.167119739,-0.0188,0.5103,0.8808,1.018
1.168308229,-0.0217,0.5106,0.8798,1.017
1.169825416,-0.0224,0.5106,0.8796,1.017
1.172191041,-0.0229,0.5074,0.8769,1.013
1.174220833,-0.0249,0.5086,0.8764,1.014
1.176691666,-0.0256,0.5113,0.8717,1.011
1.179783645,-0.0256,0.5108,0.8739,1.013
1.189706302,-0.0261,0.5098,0.8720,1.010
1.190910208,-0.0271,0.5108,0.8688,1.008
1.191566197,-0.0256,0.5091,0.8666,1.005
1.192170156,-0.0254,0.5113,0.8659,1.006
1.193251249,-0.0249,0.5108,0.8659,1.006
1.194089062,-0.0239,0.5096,0.8673,1.006
1.196776562,-0.0224,0.5106,0.8644,1.004
1.200922499,-0.0219,0.5091,0.8678,1.006
1.20309901,-0.0192,0.5118,0.8661,1.006
1.204865885,-0.0195,0.5116,0.8637,1.004
1.206208697,-0.0166,0.5116,0.8630,1.003
1.208553697,-0.0158,0.5106,0.8615,1.002
1.21131776,-0.0156,0.5120,0.8622,1.003
1.213272604,-0.0139,0.5108,0.8603,1.001
1.217416458,-0.0139,0.5091,0.8586,0.998
1.218619322,-0.0139,0.5086,0.8568,0.997
1.220744687,-0.0105,0.5098,0.8537,0.994
1.223238385,-0.0107,0.5084,0.8522,0.992
1.22559552,-0.0083,0.5089,0.8510,0.992
1.228466874,-0.0109,0.5079,0.8500,0.990
1.230685572,-0.0105,0.5084,0.8490,0.990
1.233700572,-0.0058,0.5108,0.8495,0.991
1.236262968,-0.0085,0.5079,0.8507,0.991
1.238640989,-0.0080,0.5098,0.8517,0.993
1.240557135,-0.0087,0.5111,0.8507,0.992
1.243301458,-0.0100,0.5111,0.8520,0.994
1.245458645,-0.0114,0.5116,0.8529,0.995
1.250141406,-0.0119,0.5106,0.8542,0.995
1.251149114,-0.0129,0.5116,0.8539,0.995
1.253047239,-0.0119,0.5133,0.8564,0.998
1.255488333,-0.0139,0.5120,0.8571,0.998
1.25792677,-0.0158,0.5120,0.8581,0.999
1.260566979,-0.0188,0.5137,0.8603,1.002
1.263216093,-0.0178,0.5159,0.8617,1.005
1.267055364,-0.0200,0.5172,0.8627,1.006
1.268867708,-0.0222,0.5172,0.8630,1.006
1.270673854,-0.0212,0.5189,0.8654,1.009
1.273209739,-0.0249,0.5191,0.8661,1.010
1.27508526,-0.0249,0.5201,0.8688,1.013
1.277525312,-0.0229,0.5172,0.8698,1.012
1.280398749,-0.0244,0.5201,0.8693,1.013
1.284754739,-0.0244,0.5189,0.8730,1.016
1.285698958,-0.0227,0.5203,0.8732,1.017
1.287889791,-0.0229,0.5191,0.8739,1.017
1.29005401,-0.0241,0.5218,0.8725,1.017
1.292882395,-0.0212,0.5245,0.8737,1.019
1.295159374,-0.0205,0.5208,0.8725,1.016
1.297211406,-0.0185,0.5255,0.8715,1.018
1.304029479,-0.0178,0.5252,0.8703,1.017
