time,gFx,gFy,gFz,TgF
0.505348698,-0.0009,0.5560,0.8417,1.009
0.507029636,-0.0021,0.5563,0.8441,1.011
0.51052724,-0.0021,0.5570,0.8485,1.015
0.512363854,-0.0043,0.5548,0.8522,1.017
0.515483177,-0.0078,0.5587,0.8539,1.020
0.517610677,-0.0073,0.5567,0.8559,1.021
0.520848802,-0.0095,0.5585,0.8586,1.024
0.522680209,-0.0129,0.5582,0.8588,1.024
0.524635469,-0.0149,0.5565,0.8588,1.023
0.527285834,-0.0156,0.5585,0.8593,1.025
0.529478386,-0.0161,0.5602,0.8608,1.027
0.532695104,-0.0183,0.5567,0.8583,1.023
0.535090313,-0.0183,0.5555,0.8615,1.025
0.53726125,-0.0205,0.5558,0.8595,1.024
0.540659531,-0.0197,0.5577,0.8625,1.027
0.543285,-0.0214,0.5597,0.8625,1.028
0.545267761,-0.0227,0.5594,0.8610,1.027
0.548010625,-0.0217,0.5567,0.8620,1.026
0.549665729,-0.0207,0.5575,0.8625,1.027
0.551726511,-0.0183,0.5585,0.8620,1.027
0.555480156,-0.0185,0.5565,0.8639,1.028
0.556746615,-0.0156,0.5538,0.8637,1.026
0.563849531,-0.0119,0.5560,0.8651,1.028
0.565095834,-0.0109,0.5572,0.8659,1.030
0.565613802,-0.0109,0.5592,0.8656,1.031
0.566080052,-0.0102,0.5597,0.8669,1.032
0.568572969,-0.0080,0.5597,0.8651,1.030
0.57088125,-0.0100,0.5582,0.8654,1.030
0.579813125,-0.0080,0.5572,0.8671,1.031
0.580528698,-0.0095,0.5558,0.8647,1.028
0.580772969,-0.0095,0.5577,0.8647,1.029
0.580988698,-0.0100,0.5558,0.8634,1.027
0.583531823,-0.0109,0.5577,0.8603,1.025
0.586289948,-0.0109,0.5572,0.8627,1.027
0.588490417,-0.0119,0.5580,0.8612,1.026
0.591468959,-0.0153,0.5587,0.8583,1.024
0.593566979,-0.0158,0.5594,0.8561,1.023
0.59547599,-0.0141,0.5585,0.8556,1.022
0.598525365,-0.0158,0.5592,0.8556,1.022
0.601130365,-0.0180,0.5594,0.8544,1.021
0.603830834,-0.0188,0.5604,0.8524,1.020
0.606140365,-0.0207,0.5607,0.8515,1.020
0.609054688,-0.0241,0.5614,0.8488,1.018
0.610607761,-0.0256,0.5604,0.8485,1.017
0.614135729,-0.0278,0.5594,0.8471,1.016
0.616037448,-0.0280,0.5577,0.8456,1.013
0.618354375,-0.0285,0.5592,0.8451,1.014
0.621415625,-0.0310,0.5602,0.8458,1.015
0.623734688,-0.0280,0.5572,0.8441,1.012
0.626224427,-0.0268,0.5580,0.8427,1.011
0.627951719,-0.0244,0.5599,0.8422,1.012
0.631252709,-0.0239,0.5572,0.8417,1.010
0.633622552,-0.0219,0.5560,0.8407,1.008
0.635952188,-0.0224,0.5550,0.8405,1.007
0.638804011,-0.0202,0.5558,0.8397,1.007
0.641448854,-0.0195,0.5550,0.8424,1.009
0.64748724,-0.0175,0.5536,0.8434,1.009
0.648118542,-0.0166,0.5541,0.8432,1.009
0.648482188,-0.0149,0.5519,0.8449,1.009
0.650721094,-0.0144,0.5516,0.8471,1.011
0.652492031,-0.0141,0.5533,0.8485,1.013
0.655041667,-0.0124,0.5509,0.8517,1.014
0.672497604,-0.0100,0.5533,0.8515,1.016
0.673403854,-0.0095,0.5533,0.8542,1.018
0.673625313,-0.0056,0.5523,0.8539,1.017
0.673818334,-0.0058,0.5504,0.8566,1.018
0.674014479,-0.0039,0.5494,0.8593,1.020
0.674211667,-0.0053,0.5482,0.8595,1.019
0.674452552,-0.0017,0.5475,0.8598,1.019
0.678613021,-0.0009,0.5487,0.8617,1.022
0.679267604,-0.0019,0.5494,0.8627,1.023
0.680134688,-0.0012,0.5497,0.8625,1.023
0.682156146,-0.0026,0.5497,0.8610,1.021
0.68535724,-0.0046,0.5504,0.8600,1.021
0.687862344,-0.0068,0.5504,0.8586,1.020
0.690890729,-0.0053,0.5509,0.8581,1.020
0.693015365,-0.0058,0.5484,0.8534,1.014
0.69520125,-0.0065,0.5477,0.8554,1.016
0.697443177,-0.0041,0.5475,0.8549,1.015
0.70054224,-0.0068,0.5494,0.8544,1.016
0.702485833,-0.0073,0.5480,0.8537,1.014
0.704883698,-0.0051,0.5448,0.8542,1.013
0.707366146,-0.0061,0.5475,0.8546,1.015
0.709461302,-0.0046,0.5448,0.8529,1.012
0.713399167,-0.0036,0.5443,0.8588,1.017
0.714111042,-0.0014,0.5438,0.8595,1.017
0.717435261,-0.0017,0.5448,0.8590,1.017
0.720025886,-0.0024,0.5443,0.8608,1.018
0.722675677,-0.0012,0.5440,0.8603,1.018
0.725906771,-0.0012,0.5436,0.8598,1.017
0.726379167,-0.0007,0.5438,0.8605,1.018
0.729485833,0.0008,0.5426,0.8615,1.018
0.732736302,0.0003,0.5431,0.8642,1.021
0.734730261,0.0013,0.5426,0.8634,1.020
0.737661511,0.0008,0.5440,0.8625,1.020
0.740000261,0.0013,0.5465,0.8627,1.021
0.742083646,0.0015,0.5472,0.8620,1.021
0.745141667,-0.0007,0.5470,0.8590,1.018
0.746686875,-0.0021,0.5465,0.8556,1.015
0.750181979,-0.0029,0.5460,0.8546,1.014
0.751822604,-0.0036,0.5484,0.8507,1.012
0.754549063,-0.0073,0.5489,0.8498,1.012
0.756816198,-0.0080,0.5494,0.8466,1.009
0.763296042,-0.0085,0.5499,0.8439,1.007
0.763933021,-0.0129,0.5511,0.8449,1.009
0.764202448,-0.0124,0.5509,0.8407,1.005
0.76607125,-0.0166,0.5526,0.8395,1.005
0.769147136,-0.0158,0.5526,0.8385,1.004
0.771559688,-0.0161,0.5531,0.8395,1.005
0.773720833,-0.0170,0.5545,0.8402,1.007
0.78751625,-0.0178,0.5531,0.8419,1.008
0.788231667,-0.0175,0.5521,0.8405,1.006
0.788423698,-0.0170,0.5536,0.8417,1.008
0.788557083,-0.0192,0.5521,0.8419,1.007
0.7887,-0.0175,0.5526,0.8419,1.007
0.789068958,-0.0163,0.5521,0.8446,1.009
0.790660886,-0.0144,0.5499,0.8454,1.009
0.794572344,-0.0127,0.5497,0.8478,1.010
0.79497849,-0.0117,0.5501,0.8456,1.009
0.798120469,-0.0097,0.5511,0.8463,1.010
0.801028542,-0.0080,0.5501,0.8476,1.010
0.803223646,-0.0048,0.5482,0.8498,1.011
0.805662448,-0.0017,0.5511,0.8520,1.015
0.807756771,-0.0007,0.5487,0.8561,1.017
0.811370886,0.0025,0.5494,0.8559,1.017
0.815276042,-0.0007,0.5480,0.8578,1.018
0.815669896,0.0003,0.5489,0.8603,1.020
0.818049531,0.0010,0.5480,0.8610,1.021
0.820338281,-0.0021,0.5489,0.8637,1.023
0.823272813,-0.0039,0.5465,0.8647,1.023
0.826198854,-0.0029,0.5497,0.8683,1.028
0.827677344,-0.0073,0.5489,0.8676,1.027
0.830905104,-0.0083,0.5467,0.8683,1.026
0.832994844,-0.0112,0.5455,0.8700,1.027
0.83578724,-0.0119,0.5467,0.8713,1.029
0.837953386,-0.0129,0.5460,0.8730,1.030
0.840861667,-0.0119,0.5458,0.8722,1.029
0.843475261,-0.0105,0.5462,0.8713,1.028
0.847904531,-0.0095,0.5465,0.8735,1.030
0.848528177,-0.0092,0.5470,0.8727,1.030
0.850211302,-0.0087,0.5470,0.8700,1.028
0.853111458,-0.0078,0.5492,0.8676,1.027
0.855917344,-0.0065,0.5489,0.8686,1.028
0.857633542,-0.0058,0.5526,0.8649,1.026
0.863383177,-0.0063,0.5531,0.8605,1.023
0.863953906,-0.0058,0.5528,0.8590,1.022
0.864965521,-0.0031,0.5533,0.8502,1.014
0.867094792,-0.0024,0.5499,0.8432,1.007
0.869567396,-0.0019,0.5526,0.8388,1.004
0.871936667,-0.0017,0.5555,0.8358,1.004
0.886197344,-0.0021,0.5563,0.8324,1.001
0.886958646,-0.0041,0.5585,0.8312,1.001
0.887204271,-0.0036,0.5587,0.8300,1.001
0.887430052,-0.0034,0.5587,0.8258,0.997
0.887637917,-0.0036,0.5609,0.8261,0.998
0.887862292,-0.0046,0.5594,0.8244,0.996
0.889529531,-0.0031,0.5594,0.8251,0.997
0.892701302,-0.0061,0.5587,0.8246,0.996
0.894381094,-0.0085,0.5602,0.8253,0.998
0.896433177,-0.0070,0.5602,0.8273,0.999
0.899267761,-0.0058,0.5592,0.8283,0.999
0.901840781,-0.0063,0.5558,0.8334,1.002
0.90418974,-0.0065,0.5580,0.8341,1.004
0.906770521,-0.0053,0.5558,0.8407,1.008
0.909429688,-0.0063,0.5553,0.8432,1.010
0.911995,-0.0061,0.5541,0.8444,1.010
0.913814167,-0.0051,0.5538,0.8495,1.014
0.916517552,-0.0026,0.5531,0.8520,1.016
0.919484167,-0.0012,0.5533,0.8566,1.020
0.922343125,-0.0004,0.5553,0.8573,1.021
0.924221615,-0.0004,0.5558,0.8600,1.024
0.926824844,-0.0007,0.5538,0.8622,1.025
0.929569896,0.0030,0.5521,0.8649,1.026
0.931537344,0.0005,0.5533,0.8666,1.028
0.934403438,0.0025,0.5531,0.8669,1.028
0.936272344,0.0027,0.5526,0.8669,1.028
0.939571198,0.0008,0.5528,0.8656,1.027
0.9415775,-0.0024,0.5521,0.8676,1.028
0.945019115,-0.0061,0.5528,0.8661,1.028
0.947011615,-0.0102,0.5511,0.8651,1.026
0.949398281,-0.0114,0.5509,0.8627,1.024
0.951638646,-0.0144,0.5499,0.8637,1.024
0.954208646,-0.0144,0.5501,0.8627,1.023
0.956535156,-0.0134,0.5514,0.8622,1.024
0.958395417,-0.0131,0.5514,0.8600,1.022
0.964268854,-0.0131,0.5521,0.8603,1.022
0.964868333,-0.0117,0.5558,0.8581,1.022
0.9661225,-0.0087,0.5548,0.8583,1.022
0.968199948,-0.0046,0.5563,0.8568,1.022
0.970864531,-0.0034,0.5553,0.8551,1.020
0.972671563,-0.0019,0.5550,0.8529,1.018
0.990591406,0.0020,0.5565,0.8517,1.017
0.991381719,0.0042,0.5526,0.8502,1.014
0.991608542,0.0062,0.5555,0.8471,1.013
0.991802396,0.0088,0.5548,0.8480,1.013
0.991984948,0.0084,0.5516,0.8463,1.010
0.992175573,0.0108,0.5533,0.8456,1.011
0.992355938,0.0110,0.5531,0.8495,1.014
0.992525833,0.0115,0.5531,0.8507,1.015
0.995623594,0.0098,0.5541,0.8522,1.017
0.99718651,0.0101,0.5528,0.8546,1.018
1.000416979,0.0076,0.5531,0.8544,1.018
1.002931406,0.0069,0.5550,0.8590,1.023
1.005392083,0.0059,0.5514,0.8600,1.022
1.007753958,0.0049,0.5526,0.8576,1.020
1.010486042,0.0032,0.5511,0.8612,1.022
1.012399531,0.0022,0.5511,0.8620,1.023
1.01465474,0.0022,0.5504,0.8612,1.022
1.017241719,0.0040,0.5514,0.8644,1.025
1.02050875,0.0049,0.5492,0.8651,1.025
1.024069271,0.0059,0.5533,0.8639,1.026
1.024539271,0.0081,0.5521,0.8598,1.022
1.027114948,0.0093,0.5526,0.8630,1.025
1.030083958,0.0101,0.5509,0.8637,1.024
1.03213724,0.0093,0.5489,0.8612,1.021
1.035254583,0.0120,0.5504,0.8603,1.021
1.037606927,0.0135,0.5489,0.8605,1.021
1.04063224,0.0135,0.5492,0.8595,1.020
1.047820625,0.0128,0.5499,0.8622,1.023
1.048988698,0.0113,0.5467,0.8610,1.020
1.049556979,0.0106,0.5477,0.8617,1.021
1.050067917,0.0088,0.5450,0.8625,1.020
1.051933125,0.0044,0.5484,0.8644,1.024
1.056128021,0.0010,0.5489,0.8649,1.024
1.05663776,-0.0014,0.5475,0.8673,1.026
1.065982708,-0.0043,0.5487,0.8647,1.024
1.06682276,-0.0053,0.5487,0.8639,1.023
1.066995885,-0.0073,0.5462,0.8649,1.023
1.067164271,-0.0083,0.5477,0.8676,1.026
1.06897724,-0.0095,0.5453,0.8693,1.026
1.071722604,-0.0087,0.5484,0.8695,1.028
1.074235052,-0.0087,0.5482,0.8700,1.028
1.075714167,-0.0058,0.5470,0.8717,1.029
1.078551615,-0.0046,0.5460,0.8730,1.030
1.082166667,-0.0024,0.5465,0.8715,1.029
1.084375417,-0.0004,0.5460,0.8732,1.030
1.086424688,0.0018,0.5467,0.8720,1.029
1.089293646,0.0008,0.5482,0.8727,1.031
1.092104167,0.0047,0.5470,0.8725,1.030
1.095322708,0.0027,0.5489,0.8705,1.029
1.096048333,0.0042,0.5494,0.8686,1.028
1.098875052,0.0044,0.5487,0.8671,1.026
1.10149276,0.0040,0.5484,0.8654,1.025
1.104072813,0.0030,0.5509,0.8595,1.021
1.1066,0.0027,0.5509,0.8551,1.017
1.10936349,0.0022,0.5489,0.8534,1.015
1.111405208,0.0013,0.5504,0.8500,1.013
1.114183802,-0.0002,0.5501,0.8480,1.011
1.116491042,0.0008,0.5509,0.8500,1.013
1.118872917,0.0018,0.5494,0.8483,1.011
1.121256042,0.0010,0.5504,0.8466,1.010
1.123609583,0.0025,0.5509,0.8449,1.009
1.125746094,0.0032,0.5511,0.8454,1.009
1.128120417,0.0032,0.5509,0.8466,1.010
1.131440885,0.0032,0.5543,0.8461,1.012
1.133619531,0.0035,0.5519,0.8463,1.010
1.135861771,0.0020,0.5523,0.8454,1.010
1.138554219,0.0013,0.5531,0.8468,1.011
1.141158437,-0.0004,0.5528,0.8473,1.012
1.143569167,0.0010,0.5521,0.8473,1.011
1.145867344,0.0010,0.5514,0.8488,1.012
1.148655104,0.0010,0.5511,0.8476,1.011
1.151018177,0.0018,0.5511,0.8488,1.012
1.153634115,0.0020,0.5519,0.8490,1.013
1.156312656,0.0044,0.5506,0.8471,1.010
1.157792396,0.0062,0.5506,0.8466,1.010
1.163925833,0.0071,0.5516,0.8476,1.011
1.164528437,0.0098,0.5514,0.8444,1.009
1.166230521,0.0074,0.5509,0.8441,1.008
1.168138229,0.0076,0.5506,0.8424,1.006
1.170210625,0.0074,0.5470,0.8419,1.004
1.172535521,0.0062,0.5499,0.8407,1.005
1.188344531,0.0035,0.5497,0.8417,1.005
1.189190104,0.0022,0.5484,0.8432,1.006
1.189430365,0.0018,0.5499,0.8405,1.004
1.189635469,-0.0007,0.5506,0.8429,1.007
1.189852187,0.0003,0.5526,0.8439,1.009
1.190054844,0.0005,0.5523,0.8444,1.009
1.190304427,-0.0004,0.5521,0.8446,1.009
1.192029271,-0.0009,0.5528,0.8493,1.013
1.196555885,-0.0026,0.5528,0.8515,1.015
1.196806823,-0.0024,0.5499,0.8507,1.013
1.200315937,-0.0019,0.5550,0.8524,1.017
1.202160365,-0.0048,0.5528,0.8564,1.019
1.204825208,-0.0053,0.5560,0.8586,1.023
1.207084844,-0.0053,0.5516,0.8608,1.022
1.208984583,-0.0048,0.5523,0.8647,1.026
1.212097344,-0.0041,0.5555,0.8644,1.028
1.214366562,-0.0026,0.5555,0.8656,1.029
1.217425469,-0.0024,0.5558,0.8654,1.028
1.219989271,-0.0004,0.5550,0.8676,1.030
1.222320156,0.0003,0.5555,0.8688,1.031
1.226253021,0.0008,0.5538,0.8654,1.027
1.226742969,0.0027,0.5548,0.8637,1.027
1.22942599,0.0047,0.5536,0.8625,1.025
1.232103958,0.0044,0.5565,0.8573,1.022
1.234735,0.0052,0.5545,0.8583,1.022
1.237227187,0.0057,0.5543,0.8573,1.021
1.240281667,0.0042,0.5563,0.8559,1.021
1.241476406,0.0035,0.5555,0.8532,1.018
1.246207292,0.0035,0.5536,0.8476,1.012
1.246633646,0.0018,0.5533,0.8446,1.010
1.249334479,-0.0002,0.5541,0.8410,1.007
1.252327187,-0.0009,0.5555,0.8393,1.006
1.25440276,-0.0021,0.5550,0.8353,1.003
1.256933906,-0.0029,0.5560,0.8307,1.000
1.263537865,-0.0046,0.5545,0.8317,1.000
1.264183906,-0.0046,0.5582,0.8324,1.002
1.264445,-0.0058,0.5587,0.8322,1.002
1.266387812,-0.0092,0.5563,0.8319,1.001
1.268936146,-0.0105,0.5563,0.8317,1.001
1.271734896,-0.0107,0.5572,0.8334,1.003
1.273703281,-0.0124,0.5582,0.8331,1.003
1.29022599,-0.0114,0.5563,0.8380,1.006
1.29126974,-0.0102,0.5558,0.8400,1.007
1.291522969,-0.0095,0.5543,0.8422,1.008
1.29174724,-0.0073,0.5545,0.8444,1.010
1.291991094,-0.0065,0.5560,0.8498,1.016
1.292224375,-0.0041,0.5563,0.8498,1.016
1.29243099,-0.0039,0.5543,0.8517,1.016
1.296722917,-0.0031,0.5545,0.8559,1.020
1.297193437,-0.0036,0.5504,0.8561,1.018
1.298634792,-0.0012,0.5511,0.8566,1.019
1.30078974,0.0013,0.5531,0.8581,1.021
1.303423333,0.0013,0.5511,0.8586,1.020
1.305773281,0.0020,0.5511,0.8603,1.022
1.310003333,0.0040,0.5528,0.8632,1.025
1.310599323,0.0015,0.5526,0.8625,1.024
1.312658906,0.0030,0.5533,0.8644,1.026
1.315688385,0.0032,0.5511,0.8642,1.025
1.318346302,0.0008,0.5519,0.8620,1.023
1.320712656,0.0018,0.5511,0.8612,1.022
1.323292656,0.0005,0.5506,0.8620,1.023
1.325749687,-0.0031,0.5504,0.8605,1.021
1.32771401,-0.0043,0.5516,0.8605,1.022
